doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.fusengdes.2025.115345,"Advancements in central control for IFMIF-DONES: Integrating CODAC, MPS, and SCS into a unified control framework",M. Cappelli; F. Ambi; E. Botta; J. Cruz; J. Diaz; Z. Chen; D. Dwojewski; M. Giacchini; V. Gutierrez; R. Lorenzo; M. Montis; J. Sousa; A. Ibarra,2025,11,220,,115345,115345,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115345
10.1016/j.fusengdes.2025.115362,One-dimensional simulations of nonlinear burn control in ITER,Vincent Graber; Eugenio Schuster,2025,12,221,,115362,115362,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115362
10.1016/j.fusengdes.2025.115396,Evaluation of microstructural and mechanical properties of ARAA plates with various thicknesses,Sungyu Kim; Hyoseong Gwon; Yi-Hyun Park,2025,12,221,,115396,115396,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115396
10.1016/j.fusengdes.2025.115390,An OpenMC model of the SPARC tokamak for the diagnostic scoping studies,X. Wang; R. Gocht; J. Ball; S. Mackie; E. Panontin; E. Peterson; P. Raj; I. Holmes; A.A. Saltos; A. Johnson; A. Grieve; R.A. Tinguely,2025,12,221,,115390,115390,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115390
10.1016/j.fusengdes.2025.115361,Upgrade and first measurements of the fast ion loss detector on the HL-3 tokamak,Y.X. Han; J. Zhang; J.L. Xie; W. Chen; H.B. Xu; Y.P. Zhang; C.X. Zhang; Y.X. Zhu; S. Xu; Y.B. Dong; Q.L. Yang; J.Q. Wang; X.W. Zhan; Y.S. Zhang; S. Guan; G. Zhuang,2025,12,221,,115361,115361,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115361
10.1016/j.fusengdes.2025.115393,Preliminary structural design of WCCB TBM-set,Wenhai Guan; Takanori Hirose; Yoshinori Kawamura; Hiroyasu Tanigawa,2025,12,221,,115393,115393,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115393
10.1016/j.fusengdes.2025.115379,Progress in the design of the ICRF launcher for DTT,F. Mirizzi; N. Badodi; G. Camera; S. Ceccuzzi; A. Cioffi; G. Di Gironimo; Hao Sheng Wu; P. Maccari; G. Maddaluno; R. Marinari; G.S. Mauro; D. Milanesio; G.L. Ravera; A.A. Tuccillo,2025,12,221,,115379,115379,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115379
10.1016/j.fusengdes.2025.115378,Conceptual study of DTT ICRH antenna designs optimizing remote handling strategy,G. Camera; A. Cioffi; S. Ceccuzzi; F. Marino; F.G. Lanzotti; G. Di Gironimo,2025,12,221,,115378,115378,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115378
10.1016/j.fusengdes.2025.115344,A distributed real-time diagnostic and control network for the TCV tokamak based on the Data Distribution Service,R. Masocco; A. Tenaglia; C. Galperti; D. Carnevale; S. Galeani,2025,12,221,,115344,115344,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115344
10.1016/j.fusengdes.2025.115401,Automated UFO detection via infrared diagnostics in fusion reactors: Application to the WEST tokamak,Erwan Grelier; Julie Bonnail; Xavier Courtois,2025,12,221,,115401,115401,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115401
10.1016/j.fusengdes.2025.115404,Design and analysis of the cryostat of the ITER magnet cold test bench,Qingzhou Yu; Hao Xu; Genmu Shi; Shilin Chen; Xinyuan Qian; Qingxi Yang; Thierry Schild; Guillaume Vitupier; Jose Lorenzo; Mohit Jadon; Hoyoung Kim; Xiaoming Yu; Zhaoxi Chen; Dan Zhu; Jin Chai; Rui Hu,2025,12,221,,115404,115404,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115404
