doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1038/s44334-025-00045-w,Advances and perspectives in multi-material additive manufacturing of heterogenous metal-polymer components,Shah Md Ashiquzzaman Nipu; Tengteng Tang; Dylan Joralmon; Tengyu Liu; Runyang Li; Minju Yoo; Xiangjia Li,2025,7,2,1,,31,journal-article,,https://doi.org/10.1038/s44334-025-00045-w
10.1038/s44334-025-00051-y,Rheology improvement for silicon nitride and resin slurries for vat photopolymerization printing and sintering,Corson L. Cramer; Nadim S. Hmeidat; David J. Mitchell; Patrick L. Snarr; Ercan Cakmak; Steve E. Bullock; Trevor G. Aguirre; Marco C. Martinez; Beth L. Armstrong,2025,8,2,1,,36,journal-article,,https://doi.org/10.1038/s44334-025-00051-y
10.1038/s44334-025-00034-z,On the role of interface strategy in multi-scale hybrid additive manufacturing,Alan Burl; Zaky Hussein; Venkata Surya Karthik Adapa; Melissa Foley; Nicole Van Handel; Matthew McCoy; Thomas Kurfess; Christopher Saldaña; Kyle Saleeby,2025,8,2,1,,38,journal-article,,https://doi.org/10.1038/s44334-025-00034-z
10.1038/s44334-025-00047-8,Nanofibrous ceramics via the additive manufacturing of self-assembling preceramic polymer and block copolymer feedstocks,John J. Bowen; Caitlyn M. Clarkson; Kaitlin N. Detwiler; Amanda H. Trout; Benito Román-Manso; Connor Wyckoff; Hilmar Koerner; Matthew B. Dickerson,2025,9,2,1,,39,journal-article,,https://doi.org/10.1038/s44334-025-00047-8
10.1038/s44334-025-00048-7,High-strength additively manufacturable Al-Zr-Er-Ni alloys with high as-built ductility and thermal stability,Zhaoxuan Ge; Shaolou Wei; Zehua Liu; Tomasz Choma; Łukasz Żrodowski; Marc De Graef; A. John Hart; S. Mohadeseh Taheri-Mousavi,2025,9,2,1,,40,journal-article,,https://doi.org/10.1038/s44334-025-00048-7
10.1038/s44334-025-00049-6,Influence of 3D printing parameters on ULTEM 9085 mechanical properties using experimentation and machine learning,Kassandra M. Hernandez; Seth O’Brien; Adam Bischoff; John Parmigiani; Devin J. Roach,2025,9,2,1,,41,journal-article,,https://doi.org/10.1038/s44334-025-00049-6
10.1038/s44334-025-00054-9,Laser sintering of electrohydrodynamic inkjet-printed silver in microgravity for in-space manufacturing of electronic devices,Ellie Schlake; Sagar Kumar Verma; Liangkui Jiang; Pengyu Zhang; Hantang Qin; Nirmala Kandadai,2025,10,2,1,,42,journal-article,,https://doi.org/10.1038/s44334-025-00054-9
10.1038/s44334-025-00060-x,"Effect of carbon fiber reinforcement and sintering temperature on mechanical properties, thermal shock resistance, and oxidation behavior of zirconium diboride formed via material extrusion additive manufacturing",Jonathan Kaufman; Connor Wyckoff; Patricia A. Loughney; Sarah Hall; Lisa Rueschhoff,2026,1,3,1,,2,journal-article,,https://doi.org/10.1038/s44334-025-00060-x
10.1038/s44334-025-00064-7,An integrated computational framework for uncertainty quantification and rapid qualification of heat treatment for additively manufactured ATI 718Plus alloy,Qiaofu Zhang; Changning Niu; Gregory B. Olson,2026,2,3,1,,4,journal-article,,https://doi.org/10.1038/s44334-025-00064-7
10.1038/s44334-026-00067-y,Ultrasonic-assisted hot-press sintering of Cu-Ti₃AlC₂ composites,Shijia Zhou; Huimin Xiang; Cheng Fang; Wei Xu; Kuang Sun; Yanchun Zhou,2026,2,3,1,,7,journal-article,,https://doi.org/10.1038/s44334-026-00067-y
10.1038/s44334-026-00069-w,Hydrogen-based ore-to-part manufacturing of near-net-shape stainless steel,Mingzhang Yang; Rangasayee Kannan; Mohsen K. Keshavarz; Mihaela Vlasea,2026,3,3,1,,9,journal-article,,https://doi.org/10.1038/s44334-026-00069-w
10.1038/s44334-026-00071-2,Powder characterization for in-space additive manufacturing,D. Scott Fernander; Rakeshkumar Karunakaran; Paul R. Mort; Michael P. Sealy,2026,3,3,1,,11,journal-article,,https://doi.org/10.1038/s44334-026-00071-2
10.1038/s44334-026-00073-0,Multi-material direct ink writing and co-sintering of gadolinium oxide – zirconium oxide components,Patrick L. Snarr; Corson L. Cramer; Ercan Cakmak; Beth L. Armstrong; James G. Hemrick; Derek A. Haas; Joseph J. Beaman; Christian M. Petrie; Andrew T. Nelson,2026,3,3,1,,12,journal-article,,https://doi.org/10.1038/s44334-026-00073-0
10.1038/s44334-026-00075-y,Printing orientation and interfacial mechanical design enable superior bonding in multimaterial additive manufacturing,Laia Farràs-Tasias; Jules Topart; Ives De Baere; Stéphane Panier; Francisco A. Gilabert; Flávio H. Marchesini,2026,3,3,1,,14,journal-article,,https://doi.org/10.1038/s44334-026-00075-y
10.1038/s44334-026-00079-8,Effects of neutron irradiation on Ni-based alloys: a comparative study between PM-HIP and forging,Ronit Roy; Soumita Mondal; Caleb D. Clement; Noah Pearlstein; Yu Lu; Yaqiao Wu; Benjamin Sutton; David W. Gandy; Janelle P. Wharry,2026,4,3,1,,17,journal-article,,https://doi.org/10.1038/s44334-026-00079-8
