doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.nme.2016.08.020,Optimization of mechanical alloying and spark-plasma sintering regimes to obtain ferrite–martensitic ODS steel,M.S. Staltsov; I.I. Chernov; I.A. Bogachev; B.A. Kalin; E.A. Olevsky; L.J. Lebedeva; A.A. Nikitina,2016,12,9,,360-366,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.020
10.1016/j.nme.2016.06.017,An inverse method based on finite element model to derive the plastic flow properties from non-standard tensile specimens of Eurofer97 steel,S. Knitel; P. Spätig; H.P. Seifert,2016,12,9,,311-316,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.017
10.1016/j.nme.2016.06.011,Nanostructure evolution in ODS steels under ion irradiation,S. Rogozhkin; A. Bogachev; O. Korchuganova; A. Nikitin; N. Orlov; A. Aleev; A. Zaluzhnyi; M. Kozodaev; T. Kulevoy; B. Chalykh; R. Lindau; J. Hoffmann; A. Möslang; P. Vladimirov; M. Klimenkov; M. Heilmaier; J. Wagner; S. Seils,2016,12,9,,66-74,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.011
10.1016/j.nme.2016.06.007,Simulation of Be armour cracking under ITER-like transient heat loads,S. Pestchanyi; B. Spilker; B. Bazylev,2016,12,9,,98-103,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.007
10.1016/j.nme.2016.05.015,Effect of Cr/Al contents on the 475 º C age-hardening in oxide dispersion strengthened ferritic steels,Wentuo Han; Kiyohiro Yabuuchi; Akihiko Kimura; Shigeharu Ukai; Naoko Oono; Takeji Kaito; Tadahiko Torimaru; Shigenari Hayashi,2016,12,9,,610-615,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.015
10.1016/j.nme.2016.03.006,Fe + ion irradiation induced changes in structural and magnetic properties of iron films,K. Papamihail; K. Mergia; F. Ott; Yves Serruys; Th. Speliotis; G. Apostolopoulos; S. Messoloras,2016,12,9,,459-464,,journal-article,,https://doi.org/10.1016/j.nme.2016.03.006
10.1016/j.nme.2016.06.010,Evaluation of helium effect on ion-irradiation hardening in pure tungsten by nano-indentation method,Zhexian Zhang; Eva Hasenhuetl; Kiyohiro Yabuuchi; Akihiko Kimura,2016,12,9,,539-546,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.010
10.1016/j.nme.2016.05.003,Study of the wettability of fusion relevant steels by the sodium potassium eutectic alloy NaK-78,Ali Abou-Sena; Frederik Arbeiter; Tim Böttcher,2016,12,9,,292-299,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.003
10.1016/j.nme.2016.09.007,The influence of carbon on the resistivity recovery of proton irradiated Fe–11 at.% Cr alloys,G. Apostolopoulos; V. Lukianova; Z. Kotsina; A. Lagoyannis; K. Mergia; S. Harissopoulos; S. Messoloras,2016,12,9,,465-470,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.007
10.1016/j.nme.2016.05.013,Development of high strength W/V/Au/ODS-Cu joint using HIP process,Hiroyuki Noto; Tetsuya Yamada; Yoshimitsu Hishinuma; Takeo Muroga,2016,12,9,,411-415,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.013
10.1016/j.nme.2016.09.013,Experimental investigation of high He/dpa microstructural effects in neutron irradiated B-alloyed Eurofer97 steel by means of small angle neutron scattering (SANS) and electron microscopy,R. Coppola; M. Klimenkov; A. Möslang; R. Lindau; M. Valli,2016,12,9,,194-198,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.013
10.1016/j.nme.2016.09.019,Microstructure and tensile properties of ODS ferritic steels mechanically alloyed with Fe2Y,J. Macías-Delgado; T. Leguey; V. de Castro; M.A. Auger; M.A. Monge; P. Spätig; N. Baluc; R. Pareja,2016,12,9,,372-377,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.019
10.1016/j.nme.2016.07.011,Development of yttrium-containing self-passivating tungsten alloys for future fusion power plants,T. Wegener; F. Klein; A. Litnovsky; M. Rasinski; J. Brinkmann; F. Koch; Ch. Linsmeier,2016,12,9,,394-398,,journal-article,,https://doi.org/10.1016/j.nme.2016.07.011
10.1016/j.nme.2016.04.003,TEM analysis of recrystallized double forged tungsten after exposure in JUDITH 1 and JUDITH 2,W. Van Renterghem; I. Uytdenhouwen; Th. Loewenhoff; M. Wirtz,2016,12,9,,484-489,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.003
10.1016/j.nme.2016.08.016,Physisorption of ammonia on AISI 304 L stainless steel at different surface temperature under high vacuum conditions,A. de Castro; D. Alegre; F.L. Tabarés,2016,12,9,,1-5,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.016
10.1016/j.nme.2016.06.003,Improved fracture behavior and microstructural characterization of thin tungsten foils,Vladica Nikolic; Stefan Wurster; Daniel Firneis; Reinhard Pippan,2016,12,9,,181-188,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.003
10.1016/j.nme.2016.02.006,PKA distributions: Contributions from transmutation products and from radioactive decay,M.R. Gilbert; J.-Ch. Sublet,2016,12,9,,576-580,,journal-article,,https://doi.org/10.1016/j.nme.2016.02.006
10.1016/j.nme.2016.09.014,Detection of deuterium trapping sites in tungsten by thermal desorption spectroscopy and positron annihilation spectroscopy,K. Sato; R. Tamiya; Q. Xu; H. Tsuchida; T. Yoshiie,2016,12,9,,554-559,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.014
10.1016/j.nme.2016.03.005,Chemically deposited tungsten fibre-reinforced tungsten – The way to a mock-up for divertor applications,J. Riesch; M. Aumann; J.W. Coenen; H. Gietl; G. Holzner; T. Höschen; P. Huber; M. Li; Ch. Linsmeier; R. Neu,2016,12,9,,75-83,,journal-article,,https://doi.org/10.1016/j.nme.2016.03.005
10.1016/j.nme.2016.06.004,Behavior and microstructural changes in different tungsten-based materials under pulsed plasma loading,M. Vilémová; Z. Pala; A. Jäger; J. Matějíček; M. Chernyshova; E. Kowalska-Strzęciwilk; V.A. Gribkov; M. Janata,2016,12,9,,123-127,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.004
10.1016/j.nme.2016.08.001,Microstructural stability of ODS Fe–14Cr (–2W–0.3Ti) steels after simultaneous triple irradiation,M. Šćepanović; V. de Castro; T. Leguey; M.A. Auger; S. Lozano-Perez; R. Pareja,2016,12,9,,490-495,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.001
10.1016/j.nme.2016.05.007,Development of a dispersion strengthened copper alloy using a MA-HIP method,T. Yamada; H. Noto; Y. Hishinuma; T. Muroga; H. Nakamura,2016,12,9,,455-458,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.007
10.1016/j.nme.2016.02.009,Strength anisotropy of rolled 11Cr-ODS steel,Takashi Tanno; Yasuhide Yano; Hiroshi Oka; Satoshi Ohtsuka; Tomoyuki Uwaba; Takeji Kaito,2016,12,9,,353-359,,journal-article,,https://doi.org/10.1016/j.nme.2016.02.009
