doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.nme.2024.101646,Comparative study of microstructural evolution in W-3Re alloy under high-temperature conditions: High heat flux loading versus furnace heating,Fang-Yong Du; Yu-Ping Xu; Yu Tian; Wu-Qingliang Peng; Zhen Chen; Qiang Li; Hai-Shan Zhou; Guang-Nan Luo,2024,6,39,,101646,101646,journal-article,,https://doi.org/10.1016/j.nme.2024.101646
10.1016/j.nme.2024.101661,A novel solution for hydrogen monitoring in fusion processes: 3D printed BaCe0.6Zr0.3Y0.1O3-α sensors,Antonio Hinojo; Enric Lujan; Jordi Abella; Sergi Colominas,2024,6,39,,101661,101661,journal-article,,https://doi.org/10.1016/j.nme.2024.101661
10.1016/j.nme.2024.101668,Tungsten fuzz growth at low temperatures (&lt;900 K) on a surface with nanocones,Quan Shi; Shin Kajita; Noriyasu Ohno,2024,6,39,,101668,101668,journal-article,,https://doi.org/10.1016/j.nme.2024.101668
10.1016/j.nme.2024.101644,Multiphase strengthening mechanism of Cu-Y2O3/W composites prepared by mechanical alloying,Xueyang Sheng; Bing Ma; Laima Luo; Jie Xu; Yoshimitsu Hishinuma; Yuji Wu; Jiaqin Liu; Yucheng Wu,2024,6,39,,101644,101644,journal-article,,https://doi.org/10.1016/j.nme.2024.101644
10.1016/j.nme.2024.101669,Optical spectra in pure-silica-core single mode optical fibers after high-fluence reactor irradiation,I.E. Kenzhina; P.F. Kashaykin; S.A. Vasiliev; Zh.A. Zaurbekova; S.K. Askerbekov; A.U. Tolenova; K.K. Samarkhanov; T.V. Kulsartov; A.A. Shaimerdenov; A.L. Tomashuk,2024,6,39,,101669,101669,journal-article,,https://doi.org/10.1016/j.nme.2024.101669
10.1016/j.nme.2024.101675,"Migration and balance of 13C in the stellarator Wendelstein 7-X after 13CH<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si3.svg"" display=""inline"" id=""d1e352""><mml:msub><mml:mrow/><mml:mrow><mml:mn>4</mml:mn></mml:mrow></mml:msub></mml:math> local injection into the island divertor",C. Kawan; S. Brezinsek; T. Dittmar; C.P. Dhard; A. Knieps; M. Krychowiak; M. Mayer; S. Möller; D. Naujoks; J. Romazanov; E. Wüst,2024,6,39,,101675,101675,journal-article,,https://doi.org/10.1016/j.nme.2024.101675
10.1016/j.nme.2024.101637,Predicting hydrogen segregation energy distributions in strained regions of tungsten using artificial neural network,Ke Xu; Shuo Jin; Guang-Hong Lu,2024,6,39,,101637,101637,journal-article,,https://doi.org/10.1016/j.nme.2024.101637
10.1016/j.nme.2024.101642,Investigation of hydrogen generation from the reaction of beryllium pebbles with water vapor for WCCB-TBM,Yuki Koga; Jae-Hwan Kim; Yuga Ohta; Yoshinori Kawamura; Masaru Nakamichi; Takanori Hirose,2024,6,39,,101642,101642,journal-article,,https://doi.org/10.1016/j.nme.2024.101642
10.1016/j.nme.2024.101680,Chromium agglomeration induced by Fe+ ion irradiation of Fe-10at%Cr,S. Pantousa; A.J. London; K. Mergia; A. Ionescu; E. Manios; P. Tsavalas; S. Dellis; C. Kinane; S. Langridge; A. Caruana; U. Kentsch; S. Messoloras,2024,6,39,,101680,101680,journal-article,,https://doi.org/10.1016/j.nme.2024.101680
10.1016/j.nme.2024.101651,Experimental investigation on heat transfer characteristics of a novel hypervapotron channel for divertor target in nuclear fusion reactors,Zhen Chen; Qiang Li; Zhanru Zhou; Xingli Wang; Bowen Zhao; Wuqingliang Peng; Fangyong Du; Wanjing Wang; Zhongshi Yang; Yuping Xu; Shenghong Huang; Haishan Zhou; Guang-Nan Luo,2024,6,39,,101651,101651,journal-article,,https://doi.org/10.1016/j.nme.2024.101651
10.1016/j.nme.2024.101639,Interaction of solute manganese and nickel atoms with dislocation loops in iron-based alloys irradiated with 2.8 MeV Fe ions at 400 °C,Nguyen Ba Vu Chinh; Kenta Murakami; Liang Chen; Phongsakorn Prak Tom; Xinrun Chen; Takashi Hashimoto; Taehyun Hwang; Akinori Furusawa; Tatsuya Suzuki,2024,6,39,,101639,101639,journal-article,,https://doi.org/10.1016/j.nme.2024.101639
10.1016/j.nme.2024.101659,Production of 165Er with deuterons at IFMIF-DONES,E. López-Melero; F. Arias de Saavedra; I. Da Silva; A. Roldán; J. Praena,2024,6,39,,101659,101659,journal-article,,https://doi.org/10.1016/j.nme.2024.101659
10.1016/j.nme.2024.101662,Evaluation of a laser speckle interferometry-based diagnostic system for wall surface variation in tokamak device,Xiaoqian Cui; Yuanbo Li; Zhiwei Wang; Yong Wang; Yinxian Jie; Hongbin Ding; Hongbei Wang; Haiqing Liu,2024,6,39,,101662,101662,journal-article,,https://doi.org/10.1016/j.nme.2024.101662
10.1016/j.nme.2024.101634,Study of hydrogen sorption and desorption processes of zirconium beryllide ZrBe2,Yergazy Kenzhin; Inesh Kenzhina; Timur Kulsartov; Zhanna Zaurbekova; Saulet Askerbekov; Yuriy Ponkratov; Yuriy Gordienko; Alexandr Yelishenkov; Sergey Udartsev,2024,6,39,,101634,101634,journal-article,,https://doi.org/10.1016/j.nme.2024.101634
10.1016/j.nme.2024.101673,Dependence of thermal conductivity on radiation defects in ThO2 investigated by molecular dynamics method,Ziqiang Wang; Chen Yang; Miaosen Yu; Wenxue Ma; Liyao Guo; Zhixian Wei; Ning Gao; Zhongwen Yao; Xuelin Wang,2024,6,39,,101673,101673,journal-article,,https://doi.org/10.1016/j.nme.2024.101673
10.1016/j.nme.2024.101682,The chemical compatibility of oxide ceramic candidates in static PbLi for advanced breeding blanket channel components,J. Patiño; J.M García; G.D. Soria; M. González,2024,6,39,,101682,101682,journal-article,,https://doi.org/10.1016/j.nme.2024.101682
10.1016/j.nme.2024.101633,Corrigendum to “Comprehensive modeling of hydrogen transport and accumulation in titanium and zirconium” [Nucl. Mater. Energy 23 (2020) 100751],Chihiro Kobayashi; Yoshiki Hamamoto; Katsuaki Tanabe,2024,6,39,,101633,101633,journal-article,,https://doi.org/10.1016/j.nme.2024.101633
10.1016/j.nme.2024.101656,Deuterium retention in tungsten co-deposits with neon and argon inclusions,V. Tiron; M.A. Ciolan; G. Bulai; I. Burducea; D. Iancu; J. Julin; M. Kivekäs; C. Costin,2024,6,39,,101656,101656,journal-article,,https://doi.org/10.1016/j.nme.2024.101656
10.1016/j.nme.2024.101660,Performance assessment of spectroscopic measurements of hydrogen and beryllium influxes and ionization fronts in ITER divertor plasmas using the divertor impurity monitor,Kunpei Nojiri; Eiichi Yatsuka; Tomohide Nakano; Ryota Imazawa; Yoshihiko Nunoya,2024,6,39,,101660,101660,journal-article,,https://doi.org/10.1016/j.nme.2024.101660
10.1016/j.nme.2024.101665,Interface cracking damage of W/Cu monoblocks as divertor target after high-cyclic plasma discharges in EAST,Yang Wang; Dahuan Zhu; Chuannan Xuan; Zongxiao Guo; Chunyu He; Binfu Gao; Baoguo Wang; Rui Ding; Junling Chen,2024,6,39,,101665,101665,journal-article,,https://doi.org/10.1016/j.nme.2024.101665
10.1016/j.nme.2024.101678,Co-deposited layers on gap surfaces of bulk tungsten divertor tiles in JET ITER-like wall: Directional effects and nanostructures,Masayuki Tokitani; Mitsutaka Miyamoto; Suguru Masuzaki; Yuji Hatano; Sun Eui Lee; Yasuhisa Oya; Hironori Kurotaki; Nobuyuki Asakura; Hirofumi Nakamura; Takumi Hayashi; Marek Rubel; Anna Widdowson; Jari Likonen,2024,6,39,,101678,101678,journal-article,,https://doi.org/10.1016/j.nme.2024.101678
10.1016/j.nme.2024.101671,Secondary phases characterization by SANS and XAS of an ODS ferritic steel after thermal aging at 873 K,M. Oñoro; S.R. Parnell; E. Salas-Colera; D. Alba Venero; V. Martin-Diaconesu; T. Leguey; V. de Castro; M.A. Auger,2024,6,39,,101671,101671,journal-article,,https://doi.org/10.1016/j.nme.2024.101671
10.1016/j.nme.2024.101657,Characterisation of the scrape-off layer in JET-ILW deuterium and helium low-confinement mode plasmas,D. Rees; M. Groth; S. Aleiferis; S. Brezinsek; M. Brix; I. Jepu; K.D. Lawson; A.G. Meigs; S. Menmuir; K. Kirov; P. Lomas; C. Lowry; B. Thomas; A. Widdowson; P. Carvalho; E. Delabie,2024,6,39,,101657,101657,journal-article,,https://doi.org/10.1016/j.nme.2024.101657
10.1016/j.nme.2024.101681,Effect of fission products on the thermal conductivity of ThO2-A molecular dynamics study,Ziqiang Wang; Chen Yang; Miaosen Yu; Wenxue Ma; Liyao Guo; Zhixian Wei; Ning Gao; Zhongwen Yao; Xuelin Wang,2024,6,39,,101681,101681,journal-article,,https://doi.org/10.1016/j.nme.2024.101681
