doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.mattod.2021.09.016,Nano-imprinted anisotropic structural color graphene films for cardiomyocytes dynamic displaying,Changmin Shao; Junjie Chi; Zhuoyue Chen; Lingyu Sun; Luoran Shang; Yuanjin Zhao; Fangfu Ye,2021,12,51,,117-125,,journal-article,,https://doi.org/10.1016/j.mattod.2021.09.016
10.1016/j.mattod.2021.10.009,In situ microscopy techniques for characterizing the mechanical properties and deformation behavior of two-dimensional (2D) materials,Peifeng Li; Zhuo Kang; Zheng Zhang; Qingliang Liao; Feng Rao; Yang Lu; Yue Zhang,2021,12,51,,247-272,,journal-article,,https://doi.org/10.1016/j.mattod.2021.10.009
10.1016/j.mattod.2021.12.004,Chemically complex intermetallic alloys: A new frontier for innovative structural materials,T. Yang; B.X. Cao; T.L. Zhang; Y.L. Zhao; W.H. Liu; H.J. Kong; J.H. Luan; J.J. Kai; W. Kuo; C.T. Liu,2022,1,52,,161-174,,journal-article,,https://doi.org/10.1016/j.mattod.2021.12.004
10.1016/j.mattod.2021.11.026,"Alloy design via additive manufacturing: Advantages, challenges, applications and perspectives",Amit Bandyopadhyay; Kellen D. Traxel; Melanie Lang; Michael Juhasz; Noam Eliaz; Susmita Bose,2022,1,52,,207-224,,journal-article,,https://doi.org/10.1016/j.mattod.2021.11.026
10.1016/j.mattod.2022.01.006,Cat’s paw inspires impact-resistant composite,Cordelia Sealy,2022,1,52,,5-6,,journal-article,,https://doi.org/10.1016/j.mattod.2022.01.006
10.1016/j.mattod.2021.11.019,Superior mechanical properties of a selective-laser-melted AlZnMgCuScZr alloy enabled by a tunable hierarchical microstructure and dual-nanoprecipitation,Zhiguang Zhu; Fern Lan Ng; Hang Li Seet; Wenjun Lu; Christian H. Liebscher; Ziyuan Rao; Dierk Raabe; Sharon Mui Ling Nai,2022,1,52,,90-101,,journal-article,,https://doi.org/10.1016/j.mattod.2021.11.019
10.1016/j.mattod.2022.01.005,Carbon-fiber vitrimer composites reverse fatigue,Cordelia Sealy,2022,1,52,,6,,journal-article,,https://doi.org/10.1016/j.mattod.2022.01.005
10.1016/j.mattod.2022.01.031,Hardened wood could replace plastic and steel,Laurie Donaldson,2022,3,53,,2-3,,journal-article,,https://doi.org/10.1016/j.mattod.2022.01.031
10.1016/j.mattod.2022.02.007,"Nanograin–glass dual-phasic, elasto-flexible, fatigue-tolerant, and heat-insulating ceramic sponges at large scales",Lei Li; Chao Jia; Ying Liu; Ben Fang; Wenqing Zhu; Xiaoyan Li; Laura–Alena Schaefer; Ziwei Li; Fangshu Zhang; Xuning Feng; Naveed Hussain; Xiaoqin Xi; Dong Wang; Yuan–Hua Lin; Xiaoding Wei; Hui Wu,2022,4,54,,72-82,,journal-article,,https://doi.org/10.1016/j.mattod.2022.02.007
10.1016/j.mattod.2021.10.033,"Bottom-up, scalable synthesis of anatase nanofilament-based two-dimensional titanium carbo-oxide flakes",Hussein O. Badr; Tarek El-Melegy; Michael Carey; Varun Natu; Mary Q. Hassig; Craig Johnson; Qian Qian; Christopher Y. Li; Kateryna Kushnir; Erika Colin-Ulloa; Lyubov V. Titova; Julia L. Martin; Ronald L. Grimm; Rahul Pai; Vibha Kalra; Avishek Karmakar; Anthony Ruffino; Stefan Masiuk; Kun Liang; Michael Naguib; Olivia Wilson; Andrew Magenau; Kiana Montazeri; Yucheng Zhu; Hao Cheng; Takeshi Torita; Masashi Koyanagi; Akimaro Yanagimachi; Thierry Ouisse; Maxime Barbier; Fabrice Wilhelm; Andrei Rogalev; Jonas Björk; Per O.Å. Persson; Johanna Rosen; Yong-Jie Hu; Michel W. Barsoum,2022,4,54,,8-17,,journal-article,,https://doi.org/10.1016/j.mattod.2021.10.033
10.1016/j.mattod.2022.02.006,Solving oxygen embrittlement of refractory high-entropy alloy via grain boundary engineering,Zhengqi Wang; Honghui Wu; Yuan Wu; Hailong Huang; Xiangyu Zhu; Yingjie Zhang; Huihui Zhu; Xiaoyuan Yuan; Qiang Chen; Shudao Wang; Xiongjun Liu; Hui Wang; Suihe Jiang; Moon J. Kim; Zhaoping Lu,2022,4,54,,83-89,,journal-article,,https://doi.org/10.1016/j.mattod.2022.02.006
10.1016/j.mattod.2022.03.012,Starfish skeleton points way to stronger lightweight ceramics,Laurie Donaldson,2022,4,54,,1-2,,journal-article,,https://doi.org/10.1016/j.mattod.2022.03.012
10.1016/j.mattod.2022.04.007,Reaching near-theoretical strength by achieving quasi-homogenous surface dislocation nucleation in MgO particles,Sijing Chen; Fei Liu; Boyu Liu; Xiao Chen; Xiaoxing Ke; Manchen Zhang; Xiaochang Tang; Pengfei Guan; Ze Zhang; Zhiwei Shan; Qian Yu,2022,5,55,,37-45,,journal-article,,https://doi.org/10.1016/j.mattod.2022.04.007
10.1016/j.mattod.2022.03.002,Breaking the purity-stability dilemma in pure Cu with grain boundary relaxation,Huangliu Fu; Xin Zhou; Hongtao Xue; Xiuyan Li; K. Lu,2022,5,55,,66-73,,journal-article,,https://doi.org/10.1016/j.mattod.2022.03.002
10.1016/j.mattod.2022.05.002,Model composite promises structural batteries,Cordelia Sealy,2022,5,55,,4-5,,journal-article,,https://doi.org/10.1016/j.mattod.2022.05.002
10.1016/j.mattod.2022.04.006,Plasmon-induced long-lived hot electrons in degenerately doped molybdenum oxides for visible-light-driven photochemical reactions,Yichao Wang; Ali Zavabeti; Farjana Haque; Bao Yue Zhang; Qifeng Yao; Lu Chen; Dehong Chen; Yihong Hu; Naresh Pillai; Yongkun Liu; Kibret A. Messalea; Chunhui Yang; Baohua Jia; David M. Cahill; Yongxiang Li; Chris F. McConville; Jian Zhen Ou; Lingxue Kong; Xiaoming Wen; Wenrong Yang,2022,5,55,,21-28,,journal-article,,https://doi.org/10.1016/j.mattod.2022.04.006
10.1016/j.mattod.2022.04.010,Electrochemical swelling induced high material utilization of porous polymers in magnesium electrolytes,Xiaojun Wang; Hui Dong; Alae Eddine Lakraychi; Ye Zhang; Xu Yang; Hongzhi Zheng; Xinpeng Han; Xiaonan Shan; Chuanxin He; Yan Yao,2022,5,55,,29-36,,journal-article,,https://doi.org/10.1016/j.mattod.2022.04.010
10.1016/j.mattod.2022.05.013,New 3D printing technique reduces part deformation,Laurie Donaldson,2022,6,56,,3-4,,journal-article,,https://doi.org/10.1016/j.mattod.2022.05.013
10.1016/j.mattod.2022.05.009,Advances and perspectives on one-dimensional nanostructure electrode materials for potassium-ion batteries,Zhitong Xiao; Xuanpeng Wang; Jiashen Meng; Hong Wang; Yunlong Zhao; Liqiang Mai,2022,6,56,,114-134,,journal-article,,https://doi.org/10.1016/j.mattod.2022.05.009
10.1016/j.mattod.2022.07.008,Mechanistic insight into the impact of pre-lithiation on the cycling stability of lithium-ion battery,Jinran Sun; Lang Huang; Gaojie Xu; Shamu Dong; Chunsheng Wang; Guanglei Cui,2022,9,58,,110-118,,journal-article,,https://doi.org/10.1016/j.mattod.2022.07.008
10.1016/j.mattod.2022.06.007,Customizable solid-state batteries toward shape-conformal and structural power supplies,Lu Wei; Song-Tao Liu; Moran Balaish; Zhuo Li; Xiao-Yan Zhou; Jennifer L.M. Rupp; Xin Guo,2022,9,58,,297-312,,journal-article,,https://doi.org/10.1016/j.mattod.2022.06.007
10.1016/j.mattod.2022.07.004,Single-material aluminum foil as anodes enabling high-performance lithium-ion batteries: The roles of prelithiation and working mechanism,Daqing Li; Fulu Chu; Zhenjiang He; Yi Cheng; Feixiang Wu,2022,9,58,,80-90,,journal-article,,https://doi.org/10.1016/j.mattod.2022.07.004
10.1016/j.mattod.2022.10.026,Introducing C phase in additively manufactured Ti-6Al-4V: A new oxygen-stabilized face-centred cubic solid solution with improved mechanical properties,H. Wang; Q. Chao; X.Y. Cui; Z.B. Chen; A.J. Breen; M. Cabral; N. Haghdadi; Q.W. Huang; R.M. Niu; H.S. Chen; B. Lim; S. Primig; M. Brandt; W. Xu; S.P. Ringer; X.Z. Liao,2022,12,61,,11-21,,journal-article,,https://doi.org/10.1016/j.mattod.2022.10.026
10.1016/j.mattod.2022.12.006,Electrospray printing: Unravelling the history of a support free three-dimensional additive manufacturing technology,Suwan N. Jayasinghe,2023,1,62,,14-20,,journal-article,,https://doi.org/10.1016/j.mattod.2022.12.006
10.1016/j.mattod.2023.02.001,3D printing of living structural biocomposites,Matteo Hirsch; Lorenzo Lucherini; Ran Zhao; Alexandra Clarà Saracho; Esther Amstad,2023,1,62,,21-32,,journal-article,,https://doi.org/10.1016/j.mattod.2023.02.001
10.1016/j.mattod.2022.12.002,"A strong, lightweight, and damping cermet material with a nacre-like ultrafine 3D interpenetrated architecture",Yanyan Liu; Xi Xie; Zengqian Liu; Qin Yu; Qing Jia; Shaogang Wang; Zhefeng Zhang; Rui Yang; Robert O. Ritchie,2023,1,62,,62-70,,journal-article,,https://doi.org/10.1016/j.mattod.2022.12.002
10.1016/j.mattod.2023.02.012,Achieving superb strength in single-phase FCC alloys via maximizing volume misfit,Zhongtao Li; Shihua Ma; Shijun Zhao; Weidong Zhang; Fei Peng; Qian Li; Tao Yang; Chia-Yi Wu; Daixiu Wei; Yi-Chia Chou; Peter K. Liaw; Yanfei Gao; Zhenggang Wu,2023,3,63,,108-119,,journal-article,,https://doi.org/10.1016/j.mattod.2023.02.012
10.1016/j.mattod.2023.02.014,Quantum machine-learning phase prediction of high-entropy alloys,Payden Brown; Houlong Zhuang,2023,3,63,,18-31,,journal-article,,https://doi.org/10.1016/j.mattod.2023.02.014
10.1016/j.mattod.2023.03.007,Single-shot forward and inverse hierarchical architected materials design for nonlinear mechanical properties using an Attention-Diffusion model,Andrew J. Lew; Markus J. Buehler,2023,4,64,,10-20,,journal-article,,https://doi.org/10.1016/j.mattod.2023.03.007
10.1016/j.mattod.2023.03.028,Unveiling deformation twin nucleation and growth mechanisms in BCC transition metals and alloys,Jianwei Xiao; Lingyu Zhu; Rui Wang; Chuang Deng; Zhaoxuan Wu; Yuntian Zhu,2023,5,65,,90-99,,journal-article,,https://doi.org/10.1016/j.mattod.2023.03.028
10.1016/j.mattod.2023.03.009,Short-range ordering alters the dislocation nucleation and propagation in refractory high-entropy alloys,Shuai Chen; Zachary H. Aitken; Subrahmanyam Pattamatta; Zhaoxuan Wu; Zhi Gen Yu; David J. Srolovitz; Peter K. Liaw; Yong-Wei Zhang,2023,5,65,,14-25,,journal-article,,https://doi.org/10.1016/j.mattod.2023.03.009
10.1016/j.mattod.2023.04.009,E-beam-enhanced solid-state mechanical amorphization of α-quartz: Reduced deformation barrier via localized excess electrons as network modifiers,Sung-Gyu Kang; Wonseok Jeong; Jeongin Paeng; Hwangsun Kim; Eunsol Lee; Gyeong-Su Park; Seungwu Han; Heung Nam Han; In-Suk Choi,2023,6,66,,62-71,,journal-article,,https://doi.org/10.1016/j.mattod.2023.04.009
10.1016/j.mattod.2023.05.028,How to enhance the C2 products selectivity of copper-based catalysts towards electrochemical CO2 reduction?—A review,Meng Li; Yue Hu; Tianci Wu; Afriyanti Sumboja; Dongsheng Geng,2023,7,67,,320-343,,journal-article,,https://doi.org/10.1016/j.mattod.2023.05.028
10.1016/j.mattod.2023.06.012,Ultra-lightweight compositionally complex alloys with large ambient-temperature hydrogen storage capacity,Yuanyuan Shang; Zhifeng Lei; Ebert Alvares; Sebastiano Garroni; Ting Chen; Roberto Dore; Mauro Rustici; Stefano Enzo; Alexander Schökel; Yunzhu Shi; Paul Jerabek; Zhaoping Lu; Thomas Klassen; Claudio Pistidda,2023,7,67,,113-126,,journal-article,,https://doi.org/10.1016/j.mattod.2023.06.012
10.1016/j.mattod.2023.07.020,"Strong, tough, fatigue-resistant and 3D-printable hydrogel composites reinforced by aramid nanofibers",Hanzheng Xing; Xiangnan He; Yujia Wang; Xuan Zhang; Lei Li; Yecheng Wang; Zekun Cheng; Hui Wu; Qi Ge; Xiaoyan Li,2023,9,68,,84-95,,journal-article,,https://doi.org/10.1016/j.mattod.2023.07.020
10.1016/j.mattod.2023.07.004,Three-dimensional piezoceramic sheets via mold-assisted sintering as 3D energy transducers,Yao Shan; Chao Zhang; Pengyu Li; Shiyuan Liu; Xiaodan Yang; Zhuomin Zhang; Ying Hong; Guangzu Zhang; Zhengbao Yang,2023,9,68,,74-83,,journal-article,,https://doi.org/10.1016/j.mattod.2023.07.004
10.1016/j.mattod.2023.06.024,Orchestrated copper-based nanoreactor for remodeling tumor microenvironment to amplify cuproptosis-mediated anti-tumor immunity in colorectal cancer,Xiao-Kang Jin; Jun-Long Liang; Shi-Man Zhang; Qian-Xiao Huang; Shun-Kang Zhang; Chuan-Jun Liu; Xian-Zheng Zhang,2023,9,68,,108-124,,journal-article,,https://doi.org/10.1016/j.mattod.2023.06.024
