doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1088/0029-5515/7/4/011,Acceleration of a dense jet to thermonuclear velocities by hypervelocity impact,F. Winterberg,1967,12,7,4,289-290,,journal-article,,https://doi.org/10.1088/0029-5515/7/4/011
10.1088/0029-5515/11/5/016,Autocatalytic burning of<sup>6</sup>LiD nuclear fuel via the p+<sup>9</sup>Be resonance reaction,J.R. McNally,1971,10,11,5,554-556,,journal-article,,https://doi.org/10.1088/0029-5515/11/5/016
10.1088/0029-5515/12/4/002,Conditions for the quasi-steady development of self-sustaining nuclear reactions,Ya.I. Kolesnichenko,1972,7,12,4,419-422,,journal-article,,https://doi.org/10.1088/0029-5515/12/4/002
10.1088/0029-5515/14/1/006,The nuclear performance of vanadium as a structural material infusion reactor blankets,D. Steiner,1974,1,14,1,33-44,,journal-article,,https://doi.org/10.1088/0029-5515/14/1/006
10.1088/0029-5515/15/1/005,Distribution function for nuclear fusion reaction products in a stationary thermonuclear reactor,Ya.I. Kolesnichenko,1975,2,15,1,35-37,,journal-article,,https://doi.org/10.1088/0029-5515/15/1/005
10.1088/0029-5515/16/1/010,The D-D nuclear fusion reaction in a hybrid reactor,Ya.I. Kolesnichenko; S.N. Reznik,1976,2,16,1,97-103,,journal-article,,https://doi.org/10.1088/0029-5515/16/1/010
10.1088/0029-5515/16/5/009,Stability of tokamaks with respect to slip motions,E. Rebhan; A. Salat,1976,11,16,5,805-815,,journal-article,,https://doi.org/10.1088/0029-5515/16/5/009
10.1088/0029-5515/18/9/010,Effects of tungsten radiation on the behaviour of PLT tokamak discharges,E. Hinnov; K. Bol; D. Dimock; R.J. Hawryluk; D. Johnson; M. Mattioli; E. Meservey; S. Von Goeler,1978,9,18,9,1305-1307,,journal-article,,https://doi.org/10.1088/0029-5515/18/9/010
10.1088/0029-5515/19/6/007,Non-linear quenching of diamagnetic and gyroviscous effects in tearing modes,D. Biskamp,1979,6,19,6,777-783,,journal-article,,https://doi.org/10.1088/0029-5515/19/6/007
10.1088/0029-5515/20/1/003,Perturbed magnetic-field phase slip for tokamaks,G. Vahala; L. Vahala; J.H. Harris; G. Bateman; B.V. Waddell; J.L. Dunlap; V.K. Paré; R.D. Burris,1980,1,20,1,17-26,,journal-article,,https://doi.org/10.1088/0029-5515/20/1/003
10.1088/0029-5515/21/2/011,Mechanisms responsible for topographical changes in PLT stainless-steel and graphite limiters,S.A. Cohen; R. Budny; G.M. McCracken; M. Ulrickson,1981,2,21,2,233-249,,journal-article,,https://doi.org/10.1088/0029-5515/21/2/011
10.1088/0029-5515/21/8/006,Effects of nuclear elastic scattering on ignition and thermal instability characteristics of D-D fusion reactor plasmas,Y. Nakao; M. Ohta; H. Nakashima,1981,8,21,8,973-979,,journal-article,,https://doi.org/10.1088/0029-5515/21/8/006
10.1088/0029-5515/21/8/013,Improvement of fuel burn-up fraction in a tokamak reactor by installing a palladium-alloy membrane,M. Sugihara; T. Abe,1981,8,21,8,1024-1028,,journal-article,,https://doi.org/10.1088/0029-5515/21/8/013
10.1088/0029-5515/23/2/006,Effect of nuclear elastic scattering on energetic-fusion-product slowing-down,C.K. Choi; M.Y. Hsiao,1983,2,23,2,195-200,,journal-article,,https://doi.org/10.1088/0029-5515/23/2/006
10.1088/0029-5515/24/6/007,Discrete nuclear elastic scattering effects in Cat-D and D-<sup>3</sup>He fusion plasmas,J. Galambos; J. Gilligan; E. Greenspan; P. Stroud; G.H. Miley,1984,6,24,6,739-750,,journal-article,,https://doi.org/10.1088/0029-5515/24/6/007
10.1088/0029-5515/24/8/009,The influence of helium on the bulk properties of fusion reactor structural materials,H. Ullmaier,1984,8,24,8,1039-1083,,journal-article,,https://doi.org/10.1088/0029-5515/24/8/009
10.1088/0029-5515/24/9/002,The kinetics of nuclear processes in hot D<sup>6</sup>Li and DD plasmas,V.T Voronchev; V.I Kukulin; V.M Krasnopol'Skij,1984,9,24,9,1117-1128,,journal-article,,https://doi.org/10.1088/0029-5515/24/9/002
10.1088/0029-5515/24/10/007,Kinetic analysis of nuclear and Coulomb scattering in high-temperature tandem mirror plasmas,F.D. Kantrowitz; R.W. Conn,1984,10,24,10,1335-1346,,journal-article,,https://doi.org/10.1088/0029-5515/24/10/007
10.1088/0029-5515/27/s1/002,Electron impact ionization data for the iron isonuclear sequence,M.S. Pindzola; D.C. Griffin; C. Bottcher; S.M. Younger; H.T. Hunter,1987,1,27,S1,21-41,,journal-article,,https://doi.org/10.1088/0029-5515/27/s1/002
10.1088/0029-5515/27/2/001,Improvement of plasma performance with chromium gettering in ISX-B,P.K. Mioduszewski; R.C. Isler; J.E. Simpkins; P.H. Edmonds; E.A. Lazarus; C.H. Ma; M. Murakami,1987,2,27,2,195-203,,journal-article,,https://doi.org/10.1088/0029-5515/27/2/001
10.1088/0029-5515/27/4/011,Technical issues and requirements of experiments and facilities for fusion nuclear technology,M.A. Abdou; P.J. Gierszewski; M.S. Tillack; M. Nakagawa; J. Reimann; D.K. Sze; J. Bartlit; J. Grover; R. Puigh; R.T. McGrath,1987,4,27,4,619-688,,journal-article,,https://doi.org/10.1088/0029-5515/27/4/011
10.1088/0029-5515/28/6/006,Time dependent multigroup analysis of nuclear elastic scattering effects in advanced fuel fusion plasmas,Y. Nakao; H. Hori; T. Hanada; K. Kudo; M. Ohta,1988,6,28,6,1029-1040,,journal-article,,https://doi.org/10.1088/0029-5515/28/6/006
10.1088/0029-5515/29/3/013,"Plasma physics and controlled nuclear fusion research (Summaries of the 12th IAEA International Conference, Nice, France, 12-19 October 1988)",R.R. Parker; J. Sheffield; M. Wakatani; J.-P. Watteau; G. Grieger,1989,3,29,3,489-534,,journal-article,,https://doi.org/10.1088/0029-5515/29/3/013
10.1088/0029-5515/29/7/013,Search for fusion reactions between deuterium atoms implanted into titanium,R. Behrisch; W. Möller; J. Roth; B.M.U. Scherzer,1989,7,29,7,1187-1189,,journal-article,,https://doi.org/10.1088/0029-5515/29/7/013
10.1088/0029-5515/30/1/011,Effects of nuclear elastic scattering on energetic ion transport in hot dense plasmas,Y. Nakao; T. Honda; K. Kudo; T. Shiba; H. Nakashima,1990,1,30,1,143-155,,journal-article,,https://doi.org/10.1088/0029-5515/30/1/011
10.1088/0029-5515/30/3/007,Circular magnetic macroparticle accelerator for impact fusion,F. Winterberg,1990,3,30,3,447-451,,journal-article,,https://doi.org/10.1088/0029-5515/30/3/007
10.1088/0029-5515/30/3/006,Fusion reactions during low energy deuterium implantation into titanium,J. Roth; R. Behrisch; W. Möller; W. Ottenberger,1990,3,30,3,441-446,,journal-article,,https://doi.org/10.1088/0029-5515/30/3/006
10.1088/0029-5515/35/7/i03,Effect of argon injection on the high Z impurity generation from the poloidal Inconel limiter in FTU,I Condrea; G Franzoni; L Pieroni,1995,7,35,7,787-794,,journal-article,,https://doi.org/10.1088/0029-5515/35/7/i03
10.1088/0029-5515/35/10/i02,Emergency discharge quench or rampdown by a noble gas pellet,B.V Kuteev; V.Yu Sergeev; S Sudo,1995,10,35,10,1167-1172,,journal-article,,https://doi.org/10.1088/0029-5515/35/10/i02
10.1088/0029-5515/36/3/i03,Avoidance of VDEs during plasma current quench in JT-60U,R Yoshino; Y Nakamura; Y Neyatani,1996,3,36,3,295-307,,journal-article,,https://doi.org/10.1088/0029-5515/36/3/i03
10.1088/0029-5515/37/6/i09,Calculation of the radiative cooling coefficient for molybdenum in a low density plasma,K.B Fournier; D Pacella; M.J May; M Finkenthal; W.H Goldstein,1997,6,37,6,825-834,,journal-article,,https://doi.org/10.1088/0029-5515/37/6/i09
10.1088/0029-5515/37/6/i13,The measurement of the intrinsic impurities of molybdenum and carbon in the Alcator C-Mod tokamak plasma using low resolution spectroscopy,M.J May; M Finkenthal; S.P Regan; H.W Moos; J.L Terry; J.A Goetz; M.A Graf; J.E Rice; E.S Marmar; K.B Fournier; W.H Goldstein,1997,6,37,6,881-896,,journal-article,,https://doi.org/10.1088/0029-5515/37/6/i13
10.1088/0029-5515/37/8/i10,Plasma equilibrium control during slow plasma current quench with avoidance of plasma-wall interaction in JT-60U,R Yoshino; Y Nakamura; Y Neyatani,1997,8,37,8,1161-1166,,journal-article,,https://doi.org/10.1088/0029-5515/37/8/i10
10.1088/0029-5515/37/9/513,The measurement of the intrinsic impurities of molybdenum and carbon in the Alcator C-Mod tokamak plasma using low resolution spectroscopy,M.J May; M Finkenthal; S.P Regan; H.W Moos; J.L Terry; J.A Goetz; M.A Graf; J.E Rice; E.S Marmar; K.B Fournier; W.H Goldstein,1997,9,37,9,1333-1333,,journal-article,,https://doi.org/10.1088/0029-5515/37/9/513
10.1088/0029-5515/38/4/304,First modelling of the TEXTOR DED near field divertor,K.H Finken; T Eich; A Kaleck,1998,4,38,4,515-529,,journal-article,,https://doi.org/10.1088/0029-5515/38/4/304
10.1088/0029-5515/38/4/513,Calculation of the radiative cooling coefficient for molybdenum in a low density plasma,K.B Fournier; D Pacella; M.J May; M Finkenthal; W.H Goldstein,1998,4,38,4,639-640,,journal-article,,https://doi.org/10.1088/0029-5515/38/4/513
10.1088/0029-5515/38/7/302,Spectroscopic investigations of tungsten in the EUV region and the determination of its concentration in tokamaks,K Asmussen; K.B Fournier; J.M Laming; R Neu; J.F Seely; R Dux; W Engelhardt; J.C Fuchs; ASDEX Upgrade Team,1998,7,38,7,967-986,,journal-article,,https://doi.org/10.1088/0029-5515/38/7/302
10.1088/0029-5515/39/1/306,Strong impact of neutrals on anomalous inward drift and width of steep gradient zone,G Becker,1999,1,39,1,95-106,,journal-article,,https://doi.org/10.1088/0029-5515/39/1/306
10.1088/0029-5515/39/2/301,Up-scattering of beam ions by nuclear elastic scattering and its effect on energy loss rate in thermonuclear plasmas,H Matsuura; Y Nakao; K Kudo,1999,2,39,2,145-149,,journal-article,,https://doi.org/10.1088/0029-5515/39/2/301
10.1088/0029-5515/39/10/307,Surface loss probabilities of hydrocarbon radicals on amorphous hydrogenated carbon film surfaces: Consequences for the formation of re-deposited layers in fusion experiments,A. von Keudell; C Hopf; T Schwarz-Selinger; W Jacob,1999,10,39,10,1451-1462,,journal-article,,https://doi.org/10.1088/0029-5515/39/10/307
10.1088/0029-5515/39/11y/353,Progress in the United States programme to develop low activation structural materials for fusion,R.J Kurtz; R.H Jones; E.E Bloom; A.F Rowcliffe; D.L Smith; G.R Odette; F.W Wiffen,1999,11,39,11Y,2055-2061,,journal-article,,https://doi.org/10.1088/0029-5515/39/11y/353
10.1088/0029-5515/40/2/305,Effects of different nuclear reactions on internal tritium breeding in deuterium fusion,S Eliezer; Z Henis; J.M Martínez-Val; I Vorobeichik,2000,2,40,2,195-207,,journal-article,,https://doi.org/10.1088/0029-5515/40/2/305
10.1088/0029-5515/40/8/101,Erosion of tungsten coated tiles on the central column of ASDEX Upgrade,A Tabasso; H Maier; K Krieger; J Roth; ASDEX Upgrade Team,2000,8,40,8,1441-1444,,journal-article,,https://doi.org/10.1088/0029-5515/40/8/101
10.1088/0029-5515/40/10/307,Two dimensional modelling approach to transport properties of the TEXTOR-DED laminar zone,T Eich; D Reiser; K.H Finken,2000,10,40,10,1757-1772,,journal-article,,https://doi.org/10.1088/0029-5515/40/10/307
10.1088/0029-5515/41/2/301,Capabilities of a DT tokamak fusion neutron source for driving a spent nuclear fuel transmutation reactor,W.M Stacey,2001,2,41,2,135-154,,journal-article,,https://doi.org/10.1088/0029-5515/41/2/301
10.1088/0029-5515/41/3/302,Demonstration of ripple reduction by ferritic steel board insertion in JFT-2M,H Kawashima; M Sato; K Tsuzuki; Y Miura; N Isei; H Kimura; T Nakayama; M Abe; D.S Darrow; JFT-2M Group,2001,3,41,3,257-263,,journal-article,,https://doi.org/10.1088/0029-5515/41/3/302
10.1088/0029-5515/41/4/512,Capabilities of a DT tokamak fusion neutron source for driving a spent nuclear fuel transmutation reactor,W.M Stacey,2001,4,41,4,467-467,,journal-article,,https://doi.org/10.1088/0029-5515/41/4/512
10.1088/0029-5515/41/5/311,A study of molybdenum influxes and transport in Alcator C-Mod,B Lipschultz; D.A Pappas; B LaBombard; J.E Rice; D Smith; S.J Wukitch,2001,5,41,5,585-596,,journal-article,,https://doi.org/10.1088/0029-5515/41/5/311
10.1088/0029-5515/42/7/311,The effect of ECRH on the stability of the radiation induced m = 2 mode and on the current quench of a major disruption,F. Salzedas; A.A.M. Oomens; F.C. Schüller; the RTP team,2002,7,42,7,881-891,311,journal-article,,https://doi.org/10.1088/0029-5515/42/7/311
10.1088/0029-5515/42/8/309,Investigation on ripple loss reduction by ferritic steel plate insertion in JFT-2M: comparison between experimental and computational data,M. Sato; H. Kimura; Y. Miura; T. Nakayama; K. Tobita; H. Kawashima; K. Tsuzuki; N. Isei,2002,8,42,8,1008-1013,309,journal-article,,https://doi.org/10.1088/0029-5515/42/8/309
10.1088/0029-5515/42/10/302,Scaling of the pedestal density in type-I ELMy H-mode discharges and the impact of upper and lower triangularity in JET and ASDEX Upgrade,A. Kallenbach; M.N.A Beurskens; A. Korotkov; P. Lomas; W. Suttrop; M. Charlet; D.C. McDonald; F. Milani; J. Rapp; M. Stamp; EFDA-JET Workprogramme contributors; ASDEX Upgrade Team,2002,9,42,10,1184-1192,,journal-article,,https://doi.org/10.1088/0029-5515/42/10/302
10.1088/0029-5515/42/11/301,Studies of breakeven prices and electricity supply potentials of nuclear fusion by a long-term world energy and environment model,K Tokimatsu; Y Asaoka; S Konishi; J Fujino; Y Ogawa; K Okano; S Nishio; T Yoshida; R Hiwatari; K Yamaji,2002,9,42,11,1289-1298,,journal-article,,https://doi.org/10.1088/0029-5515/42/11/301
10.1088/0029-5515/42/12/101,Chemical sputtering of hydrocarbon films by low-energy Ar<sup> </sup>ion and H atom impact,C Hopf; A. von Keudell; W Jacob,2002,10,42,12,L27-L30,,journal-article,,https://doi.org/10.1088/0029-5515/42/12/101
10.1088/0029-5515/43/1/303,Consequences of the temperature and flux dependent sticking coefficient of methyl radicals for nuclear fusion experiments,Matthias Meier; Achim von Keudell; Wolfgang Jacob,2002,12,43,1,25-29,,journal-article,,https://doi.org/10.1088/0029-5515/43/1/303
10.1088/0029-5515/43/5/302,Overview of magnetic structure induced by the TEXTOR-DED and the related transport,S.S Abdullaev; K.H Finken; M.W Jakubowski; S.V Kasilov; M Kobayashi; D Reiser; D Reiter; A.M Runov; R Wolf,2003,4,43,5,299-313,,journal-article,,https://doi.org/10.1088/0029-5515/43/5/302
10.1088/0029-5515/43/8/302,Microscopic damage of metals exposed to the helium discharges in TRIAM-1M tokamak and its impact on hydrogen recycling process,N Yoshida; M Miyamoto; K Tokunaga; H Iwakiri; H Wakimoto; T Fujiwara; the TRIAM group,2003,7,43,8,655-659,,journal-article,,https://doi.org/10.1088/0029-5515/43/8/302
10.1088/0029-5515/43/10/033,High performance tokamak experiments with a ferritic steel wall on JFT-2M,K Tsuzuki; H Kimura; H Kawashima; M Sato; K Kamiya; K Shinohara; H Ogawa; K Hoshino; M Bakhtiari; S Kasai; K Uehara; H Sasao; Y Kusama; N Isei; Y Miura; T Ogawa; M Yamamoto; T Shibata; K Kikuchi; K Miyachi; T Ito; H Ajikawa; S Nomura; H Tsutsui; R Shimada; T Ido; Y Hamada; N Fukumoto; M Nagata; T Uyama; H Niimi; S Yatsu; N Kayukawa; T Hino; Y Hirohata; Y Nagashima; A Ejiri; A Amemiya; Y Sadamoto; A Tsushima,2003,10,43,10,1288-1293,,journal-article,,https://doi.org/10.1088/0029-5515/43/10/033
10.1088/0029-5515/43/10/027,Recent progress in reduced activation ferritic steels R&amp;D in Japan,A Kimura; T Sawai; K Shiba; A Hishinuma; S Jitsukawa; S Ukai; A Kohyama,2003,10,43,10,1246-1249,,journal-article,,https://doi.org/10.1088/0029-5515/43/10/027
10.1088/0029-5515/44/1/006,On the potentiality of using ferritic/martensitic steels as structural materials for fusion reactors,N Baluc; R Schäublin; P Spätig; M Victoria,2003,12,44,1,56-61,,journal-article,,https://doi.org/10.1088/0029-5515/44/1/006
10.1088/0029-5515/44/1/007,Impacts of carbon impurities in hydrogen plasmas on tungsten blistering,Y Ueda; T Shimada; M Nishikawa,2003,12,44,1,62-67,,journal-article,,https://doi.org/10.1088/0029-5515/44/1/007
10.1088/0029-5515/44/1/011,Hydrogen implantation effect in copper alloys selected for ITER investigated by positron annihilation spectroscopy,V Slugen; J Kuriplach; P Ballo; P Domonko,2003,12,44,1,93-97,,journal-article,,https://doi.org/10.1088/0029-5515/44/1/011
10.1088/0029-5515/44/6/s01,Modelling of the magnetic field structures and first measurements of heat fluxes for TEXTOR-DED operation,M.W Jakubowski; S.S Abdullaev; K.H Finken; the TEXTOR Team,2004,5,44,6,S1-S11,,journal-article,,https://doi.org/10.1088/0029-5515/44/6/s01
10.1088/0029-5515/44/6/s05,The interaction of the DED magnetic field with a tokamak plasma,V.P Zhukov; K.H Finken,2004,5,44,6,S44-S54,,journal-article,,https://doi.org/10.1088/0029-5515/44/6/s05
10.1088/0029-5515/44/6/s07,3D numerical transport study of the edge ergodized plasma in TEXTOR-DED,M Kobayashi; Y Feng; F Sardei; D Reiter; K.H Finken; D Reiser,2004,5,44,6,S64-S73,,journal-article,,https://doi.org/10.1088/0029-5515/44/6/s07
10.1088/0029-5515/45/7/013,Towards reduced activation structural materials data for fusion DEMO reactors,A Möslang; E Diegele; M Klimiankou; R Lässer; R Lindau; E Lucon; E Materna-Morris; C Petersen; R Pippan; J.W Rensman; M Rieth; B. van der Schaaf; H.-C Schneider; F Tavassoli,2005,6,45,7,649-655,,journal-article,,https://doi.org/10.1088/0029-5515/45/7/013
10.1088/0029-5515/45/7/011,Assessment of plastic flow and fracture properties with small specimen test techniques for IFMIF-designed specimens,P Spätig; E.N Campitelli; R Bonadé; N Baluc,2005,6,45,7,635-641,,journal-article,,https://doi.org/10.1088/0029-5515/45/7/011
10.1088/0029-5515/45/7/014,Experimental studies on tungsten-armour impact on nuclear responses of solid breeding blanket,Satoshi Sato; Makoto Nakao; Yury Verzilov; Kentaro Ochiai; Masayuki Wada; Naoyoshi Kubota; Keitaro Kondo; Michinori Yamauchi; Takeo Nishitani,2005,6,45,7,656-662,,journal-article,,https://doi.org/10.1088/0029-5515/45/7/014
10.1088/0029-5515/45/7/016,Suppression of blister formation and deuterium retention on tungsten surface due to mechanical polishing and helium pre-exposure,D Nishijima; H Iwakiri; K Amano; M.Y Ye; N Ohno; K Tokunaga; N Yoshida; S Takamura,2005,6,45,7,669-674,,journal-article,,https://doi.org/10.1088/0029-5515/45/7/016
10.1088/0029-5515/45/8/011,Modelling of tungsten migration during limiter ramp-down in the ASDEX Upgrade divertor tokamak,A Geier; K Krieger; R Neu; D.P Coster; J.D Elder; R Pugno; V Rohde; the ASDEX Upgrade Team,2005,7,45,8,849-855,,journal-article,,https://doi.org/10.1088/0029-5515/45/8/011
10.1088/0029-5515/45/8/017,Deuterium retention in carbon flakes and tungsten–carbon mixed flakes produced by deuterium arc discharge,T Hino; H Yoshida; M Akiba; S Suzuki; Y Hirohata; Y Yamauchi; K Nakamura,2005,7,45,8,894-899,,journal-article,,https://doi.org/10.1088/0029-5515/45/8/017
10.1088/0029-5515/45/12/009,Microscopic modification of wall surface by glow discharge cleaning and its impact on vacuum properties of LHD,M Tokitani; M Miyamoto; K Tokunaga; T Fujiwara; N Yoshida; A Komori; S Masuzaki; N Ashikawa; S Inagaki; T Kobuchi; M Goto; J Miyazawa; K Nishimura; N Noda; B.J Peterson; A Sagara; LHD experimental group,2005,11,45,12,1544-1549,,journal-article,,https://doi.org/10.1088/0029-5515/45/12/009
10.1088/0029-5515/46/1/011,Innovative ignition scheme for ICF—impact fast ignition,M Murakami; H Nagatomo; H Azechi; F Ogando; M Perlado; S Eliezer,2005,12,46,1,99-103,,journal-article,,https://doi.org/10.1088/0029-5515/46/1/011
10.1088/0029-5515/46/1/017,Modelling with the 2D multifluid code TECXY of TEXTOR discharges in the presence of DED,H Gerhauser; R Zagórski; G Telesca,2005,12,46,1,149-161,,journal-article,,https://doi.org/10.1088/0029-5515/46/1/017
10.1088/0029-5515/46/5/012,Development of fabrication technology for low activation vanadium alloys as fusion blanket structural materials,Takuya Nagasaka; Takeo Muroga; Ken-ichi Fukumoto; Hideo Watanabe; Martin L Grossbeck; Jiming Chen,2006,4,46,5,618-625,,journal-article,,https://doi.org/10.1088/0029-5515/46/5/012
10.1088/0029-5515/46/6/s14,Caesium and tungsten behaviour in the filamented arc driven Kamaboko-III negative ion source,A Krylov; D Boilson; U Fantz; R.S Hemsworth; O Provitina; S Pontremoli; B Zaniol,2006,5,46,6,S324-S331,,journal-article,,https://doi.org/10.1088/0029-5515/46/6/s14
10.1088/0029-5515/46/11/001,Microstructural development and irradiation hardening of W and W–(3–26) wt%Re alloys after high-temperature neutron irradiation to 0.15 dpa,J.C He; G.Y Tang; A Hasegawa; K Abe,2006,9,46,11,877-883,,journal-article,,https://doi.org/10.1088/0029-5515/46/11/001
10.1088/0029-5515/46/11/010,Compatibility of reduced activation ferritic steel wall with high performance plasma on JFT-2M,K Tsuzuki; K Kamiya; K Shinohara; M Bakhtiari; H Ogawa; G Kurita; M Takechi; S Kasai; M Sato; H Kawashima; K Uehara; K Hoshino; Y Kusama; M Yamamoto; T Shibata; K Kikuchi; H Amemiya; Y Sadamoto; Y Nagashima; A Ejiri; T Hino; Y Hirohata; H Tsutsui; R Shimada; T Ido; Y Hamada; the JFT-2M Group,2006,10,46,11,966-971,,journal-article,,https://doi.org/10.1088/0029-5515/46/11/010
10.1088/0029-5515/47/3/006,Blister bursting and deuterium bursting release from tungsten exposed to high fluences of high flux and low energy deuterium plasma,W.M Shu; E Wakai; T Yamanishi,2007,2,47,3,201-209,,journal-article,,https://doi.org/10.1088/0029-5515/47/3/006
10.1088/0029-5515/47/3/008,Tokamak D–T fusion neutron source requirements for closing the nuclear fuel cycle,W.M Stacey,2007,2,47,3,217-221,,journal-article,,https://doi.org/10.1088/0029-5515/47/3/008
10.1088/0029-5515/47/3/009,Tungsten and beryllium armour development for the JET ITER-like wall project,H Maier; T Hirai; M Rubel; R Neu; Ph Mertens; H Greuner; Ch Hopf; G.F Matthews; O Neubauer; G Piazza; E Gauthier; J Likonen; R Mitteau; G Maddaluno; B Riccardi; V Philipps; C Ruset; C.P Lungu; I Uytdenhouwen; JET EFDA contributors,2007,2,47,3,222-227,,journal-article,,https://doi.org/10.1088/0029-5515/47/3/009
10.1088/0029-5515/47/7/s11,A zero-waste option: recycling and clearance of activated vanadium alloys,M Zucchetti; S.A Bartenev; A Ciampichetti; R Forrest; B.N Kolbasov; P.V Romanov; V.N Romanovskij,2007,6,47,7,S477-S479,,journal-article,,https://doi.org/10.1088/0029-5515/47/7/s11
10.1088/0029-5515/47/8/018,A study on temperature effects on hydrogen recycling and molybdenum impurity emission from a movable limiter in TRIAM-1M Tokamak,R Bhattacharyay; H Zushi; K Nakashima; T Shikama; M Sakamoto; N Yoshida; S Kado; K Sawada; Y Hirooka; K Nakamura; K Hanada; H Idei; M Hasegawa; K.N Sato; M Ogawa; O Takaki; K Sasaki; H Xu; S Kawasaki; H Nakashima; A Higashijima,2007,7,47,8,864-874,,journal-article,,https://doi.org/10.1088/0029-5515/47/8/018
10.1088/0029-5515/47/8/041,Edge profile stiffness and insensitivity of the density pedestal to neutral fuelling in Alcator C-Mod edge transport barriers,J.W Hughes; B LaBombard; J Terry; A Hubbard; B Lipschultz,2007,8,47,8,1057-1063,,journal-article,,https://doi.org/10.1088/0029-5515/47/8/041
10.1088/0029-5515/47/8/037,Nonlinear evolution and deformation of driven magnetic islands in rotating plasmas,Y. Ishii; M. Azumi; A.I. Smolyakov,2007,8,47,8,1024-1032,,journal-article,,https://doi.org/10.1088/0029-5515/47/8/037
10.1088/0029-5515/47/9/038,Sub-ms laser pulse irradiation on tungsten target damaged by exposure to helium plasma,Shin Kajita; Shuichi Takamura; Noriyasu Ohno; Dai Nishijima; Hirotomo Iwakiri; Naoaki Yoshida,2007,9,47,9,1358-1366,,journal-article,,https://doi.org/10.1088/0029-5515/47/9/038
10.1088/0029-5515/47/11/011,Studies on impact of electron cyclotron wave injection on the internal transport barriers in JT-60U weak shear plasmas,S. Ide; H. Takenaga; A. Isayama; Y. Sakamoto; M. Yoshida; C. Gormezano,2007,10,47,11,1499-1505,,journal-article,,https://doi.org/10.1088/0029-5515/47/11/011
10.1088/0029-5515/47/11/026,Modelling of radiative power exhaust by sputtered and seeded impurities in fusion reactors with carbon and molybdenum target plates,G. Telesca; R. Zagórski; D. Kalupin; R. Stankiewicz; M.Z. Tokar; G. Van Oost,2007,10,47,11,1625-1633,,journal-article,,https://doi.org/10.1088/0029-5515/47/11/026
10.1088/0029-5515/47/11/027,Numerical analysis of tungsten transport in drift-optimized stellarator with ergodic and nonergodic plasma configurations,Oleg A. Shyshkin; Ralf Schneider; Craig D. Beidler,2007,10,47,11,1634-1643,,journal-article,,https://doi.org/10.1088/0029-5515/47/11/027
10.1088/0029-5515/47/12/007,Radiation damage in ferritic/martensitic steels for fusion reactors: a simulation point of view,R. Schäublin; N. Baluc,2007,11,47,12,1690-1695,,journal-article,,https://doi.org/10.1088/0029-5515/47/12/007
10.1088/0029-5515/48/3/035001,Helium induced nanoscopic morphology on tungsten under fusion relevant plasma conditions,M.J. Baldwin; R.P. Doerner,2008,1,48,3,035001,,journal-article,,https://doi.org/10.1088/0029-5515/48/3/035001
10.1088/0029-5515/48/2/024009,Identification and analysis of transport domains in the stochastic boundary of TEXTOR-DED for different mode spectra,O. Schmitz; M.W. Jakubowski; H. Frerichs; D. Harting; M. Lehnen; B. Unterberg; S.S. Abduallaev; S. Brezinsek; I. Classen; T. Evans; Y. Feng; K.H. Finken; M. Kantor; D. Reiter; U. Samm; B. Schweer; G. Sergienko; G.W. Spakman; M. Tokar; E. Uzgel; R.C. Wolf,2008,1,48,2,024009,,journal-article,,https://doi.org/10.1088/0029-5515/48/2/024009
10.1088/0029-5515/48/2/024013,3D numerical simulations of energy transport in the stochastic boundary of TEXTOR-DED with a finite difference method,R. Zagórski; M.W. Jakubowski; A. Kalentev; O. Schmitz; R. Schneider; W. Stepniewski,2008,1,48,2,024013,,journal-article,,https://doi.org/10.1088/0029-5515/48/2/024013
10.1088/0029-5515/48/3/032002,Thermal quench in tokamaks,A.V. Nedospasov,2008,2,48,3,032002,,journal-article,,https://doi.org/10.1088/0029-5515/48/3/032002
10.1088/0029-5515/48/4/045004,Bright EUV lines emitted by highly ionized tungsten ions as diagnostic indicators of the tungsten transport in ITER core plasmas (T<sub>e</sub>&gt; 7 keV),U. Feldman; J.F. Seely; E. Landi; Yu. Ralchenko,2008,2,48,4,045004,,journal-article,,https://doi.org/10.1088/0029-5515/48/4/045004
10.1088/0029-5515/48/11/115009,Deuterium retention in ITER-grade austenitic stainless steel,Vincenc Nemanič; Marko Žumer; Bojan Zajec,2008,10,48,11,115009,,journal-article,,https://doi.org/10.1088/0029-5515/48/11/115009
10.1088/0029-5515/49/2/025005,Characterization of the plasma current quench during disruptions in the National Spherical Torus Experiment,S.P. Gerhardt; J.E. Menard,2009,1,49,2,025005,,journal-article,,https://doi.org/10.1088/0029-5515/49/2/025005
10.1088/0029-5515/49/3/032002,Prompt ignition of a unipolar arc on helium irradiated tungsten,Shin Kajita; Shuichi Takamura; Noriyasu Ohno,2009,2,49,3,032002,,journal-article,,https://doi.org/10.1088/0029-5515/49/3/032002
