doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.fusengdes.2015.04.051,Theoretical investigation of the mechanism of tritiated methane dehydrogenation reaction using nickel-based catalysts,Liang Dong; Jiamao Li; Bing Deng; Yong Yang; Heyi Wang; Weiyi Li; Shuo Li; Zhaoyi Tan,2015,6,95,,91-98,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.051
10.1016/j.fusengdes.2015.04.001,"Studies on mechanical properties, microstructure and fracture morphology details of laser beam welded thick SS304L plates for fusion reactor applications",Ramesh Kumar Buddu; N. Chauhan; P.M. Raole; Harshad Natu,2015,6,95,,34-43,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.001
10.1016/j.fusengdes.2015.04.017,The effect of isotope on the dynamic behavior of 〈100〉 vacancy-type dislocation loop in deuterium-implanted Fe,P.P. Liu; Y.M. Zhu; M.Z. Zhao; S.N. Jiang; C.X. Liu; Y.M. Wang; F.R. Wan; S. Ohnuki; Q. Zhan,2015,6,95,,20-26,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.017
10.1016/j.fusengdes.2015.04.036,Performance of straight tungsten mono-block test mock-ups using new high heat flux test facility at IPR,Yashashri Patil; S.S. Khirwadkar; S.M. Belsare; Rajamannar Swamy; M.S. Khan; S. Tripathi; K. Bhope; D. Krishnan; P. Mokaria; N. Patel; I. Antwala; K. Galodiya; M. Mehta; T. Patel,2015,6,95,,84-90,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.036
10.1016/j.fusengdes.2015.04.002,Tensile properties and fracturing behavior of weld joints in the CLAM at high temperatures,Yucheng Lei; Chengwen Xiao; Xu Wang; Jiajia Yue; Qiang Zhu,2015,6,95,,27-33,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.002
10.1016/j.fusengdes.2015.05.040,The structure of the tungsten coatings deposited by Combined Magnetron Sputtering and Ion Implantation for nuclear fusion applications,E. Grigore; C. Ruset; M. Rasinski; M. Gherendi; G.F. Matthews,2015,10,98-99,,1314-1317,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.05.040
10.1016/j.fusengdes.2015.01.027,Hydrogen gas driven permeation through tungsten deposition layer formed by hydrogen plasma sputtering,Keiichiro Uehara; Kazunari Katayama; Hiroyuki Date; Satoshi Fukada,2015,10,98-99,,1341-1344,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.01.027
10.1016/j.fusengdes.2015.05.078,Age-hardening susceptibility of high-Cr ODS ferritic steels and SUS430 ferritic steel,Dongsheng Chen; Akihiko Kimura; Wentuo Han; Hwanil Je,2015,10,98-99,,1945-1949,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.05.078
10.1016/j.fusengdes.2015.06.192,Irradiation hardening in pure tungsten before and after recrystallization,Z.X. Zhang; D.S. Chen; W.T. Han; A. Kimura,2015,10,98-99,,2103-2107,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.192
10.1016/j.fusengdes.2015.06.121,Digital nuclear radiation spectroscopy: Hardware requirements to minimize energy resolution degradation,M. Riva; B. Esposito; D. Marocco; F. Belli,2015,10,96-97,,922-926,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.121
10.1016/j.fusengdes.2015.06.134,Fabrication feasibility study on copper cold spray in tokamak system,G.H. Kim; C.K. Park; H.J. Ahn; H.S. Kim; K.H. Hong; S.W. Jin; H.G. Lee; H. Fukanuma; R. Huang; B.R. Roh; T.S. Kim; H.J. Sung; J.W. Sa; C.H. Choi,2015,10,98-99,,1576-1579,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.134
10.1016/j.fusengdes.2015.06.190,"Tensile properties of F82H steel after aging at 400–650 °C for 100,000 h",Takuya Nagasaka; Hideo Sakasegawa; Hiroyasu Tanigawa; Masami Ando; Teruya Tanaka; Takeo Muroga; Akio Sagara,2015,10,98-99,,2046-2049,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.190
10.1016/j.fusengdes.2015.01.028,Combined impact of transient heat loads and steady-state plasma exposure on tungsten,Alexander Huber; Marius Wirtz; Gennady Sergienko; Isabel Steudel; Aleksey Arakcheev; Aleksander Burdakov; Hans Guenter Esser; Michaele Freisinger; Arkadi Kreter; Jochen Linke; Christian Linsmeier; Philippe Mertens; Sören Möller; Volker Philipps; Gerald Pintsuk; Michael Reinhart; Bernd Schweer; Andrey Shoshin; Alexis Terra; Bernhard Unterberg,2015,10,98-99,,1328-1332,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.01.028
10.1016/j.fusengdes.2015.06.142,Application of e-beam welding in W/Cu divertor project for EAST,Wanjing Wang; Qiang Li; Sixiang Zhao; Yue Xu; Ran Wei; Lei Cao; Damao Yao; Sigui Qin; Lingjian Peng; Yingli Shi; Ningjie Pan; Guohui Liu; Hui Li; Guang-Nan Luo,2015,10,98-99,,1415-1418,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.142
10.1016/j.fusengdes.2015.01.038,Tritium and helium release from highly neutron irradiated titanium beryllide,V. Chakin; R. Rolli; A. Moeslang; P. Kurinskiy,2015,10,98-99,,1728-1732,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.01.038
