doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.13182/fst02-a22703,Advanced Tritium Recovery System,H. Brunnader; W. T. Shmayda; D. R. Harding; L. D. Lund; R. Janezic,2002,5,41,3P2,840-844,,journal-article,,https://doi.org/10.13182/fst02-a22703
10.13182/fst02-a22734,SAES<sup>®</sup> ST909 Bench Scale Methane Cracking Tests,J. E. Klein,2002,5,41,3P2,998-1003,,journal-article,,https://doi.org/10.13182/fst02-a22734
10.13182/fst02-a22754,Measurement of Pressure Drop and HETP in Columns Packed with Different Hydrophobic Catalysts for Tritium Isotopic Exchange Between Water and Hydrogen,A. Perevezentsev; A. Bell; B. M. Andreev; E. P. Magomedbekov; Yu.S. Pak; M. B. Rozenkevich; Yu.A. Sakharovskii,2002,5,41,3P2,1102-1106,,journal-article,,https://doi.org/10.13182/fst02-a22754
10.13182/fst41-695,Steel Detritiation by Melting with Gas Bubbling,S. Rosanvallon; J. L. Courouau; G. Marbach; W. Gulden,2002,5,41,3P2,695-699,,journal-article,,https://doi.org/10.13182/fst41-695
10.13182/fst02-a22630,Environmental Tritium Concentrations due to Continuous Atmospheric Sources,P. A. Davis; T. G. Kotzer; W.J.G. Workman,2002,5,41,3P2,453-457,,journal-article,,https://doi.org/10.13182/fst02-a22630
10.13182/fst02-a22741,Transport Properties of Hydrogen Isotope Gas Mixture Through Ceramic Protonic Conductor,Yoshinori Kawamura; Satoshi Konishi; Masataka Nishi; Toshiya Kakuta,2002,5,41,3P2,1035-1039,,journal-article,,https://doi.org/10.13182/fst02-a22741
10.13182/fst02-a17903,Coating and Mandrel Effects on Fabrication of Glow Discharge Polymer NIF Scale Indirect Drive Capsules,A. Nikroo; J.M. Pontelandolfo; E.R. Castillo,2002,5,41,3P1,220-225,,journal-article,,https://doi.org/10.13182/fst02-a17903
10.13182/fst02-a22677,Oxidative Decontamination of Tritiated Materials Employing Ozone Gas,Charles A. Gentile; John J. Parker; Gregory L. Guttadora,2002,5,41,3P2,700-705,,journal-article,,https://doi.org/10.13182/fst02-a22677
10.13182/fst02-a22658,Research into Vacuum and Dynamic Characteristics of Cryopanels for Fusion Reactor Ultra-High Vacuum Pumps,A. A. Vedeneev; I. A. Abramov; N. T. Kazakovskiy; V. N. Lobanov; S. A. Pimanikhin; G. L. Saksaganskiy; D. V. Efremo,2002,5,41,3P2,598-601,,journal-article,,https://doi.org/10.13182/fst02-a22658
10.13182/fst02-a22635,Studies of HT Deposition to Unsaturated Soil,A. V. Golubev; S. V. Demina; S. V. Mavrin; M. V. Glagolev; N. T. Kazakovsky; Y. A. Belot; V. N. Golubeva; S. E. Misatyuk,2002,5,41,3P2,478-482,,journal-article,,https://doi.org/10.13182/fst02-a22635
10.13182/fst02-a22653,Status and Perspectives of Tritium Work Performed at the Karlsruhe Research Center,S. Gross; Ch. Day; M. Glugla; W. Raskob,2002,5,41,3P2,573-577,,journal-article,,https://doi.org/10.13182/fst02-a22653
10.13182/fst02-a22747,Isotope Exchange Reaction over Improved Ceramic Tritium Breeder with Catalytic Function,Kenzo Munakata; Akinori Koga; Yoshihiro Yokoyama; Seigo Kanjo; Satoshi Yamatsuki; Dmitri Ianovski; Masabumi Nishikawa,2002,5,41,3P2,1064-1068,,journal-article,,https://doi.org/10.13182/fst02-a22747
10.13182/fst02-a22691,"Development of a Passively Cooled, Electrically Heated Hydride (PACE) Bed",J. E. Klein; J. R. Brenner; E. F. Dyer,2002,5,41,3P2,782-787,,journal-article,,https://doi.org/10.13182/fst02-a22691
10.13182/fst02-a22706,The Storage and Delivery System of the ITER Tritium Fuel Processing Plant,R. Lässer; L. Dörr; M. Glugla; R.-D. Penzhorn; T. Hayashi; D. K. Murdoch; H. Yoshida,2002,5,41,3P2,854-858,,journal-article,,https://doi.org/10.13182/fst02-a22706
10.13182/fst02-a22752,Separation of Hydrogen Isotopes by Thermal Cycling Absorption Process: An Experimental Device,D. Ducret; C. Laquerbe; A. Ballanger; J. Steimetz; V. Porri; J. P. Verdin; T. Pelletier,2002,5,41,3P2,1092-1096,,journal-article,,https://doi.org/10.13182/fst02-a22752
