doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/1359-6462(95)00482-3,An internal friction peak caused by hydrogen in maraging steel,Makoto Usui; Shigeru Asano,1996,1,34,1,97-101,,journal-article,,https://doi.org/10.1016/1359-6462(95)00482-3
10.1016/1359-6462(95)00511-0,Diffusion of iron in a diluted α-Ti-Fe alloy,Hideo Nakajima; Kentaro Yusa; Yoshiaki Kondo,1996,1,34,2,249-253,,journal-article,,https://doi.org/10.1016/1359-6462(95)00511-0
10.1016/1359-6462(95)00500-5,The generation rate of dislocations during creep evaluated by the method of dynamic internal friction,H. Zhou; Q.P. Kong,1996,1,34,2,269-274,,journal-article,,https://doi.org/10.1016/1359-6462(95)00500-5
10.1016/1359-6462(95)00485-8,Grain boundary precipitation behaviors in an Fe-9.8Al-28.6Mn-0.8Si-1.0C alloy,C.Y. Chao; C.N. Hwang; T.F. Liu,1996,1,34,1,75-81,,journal-article,,https://doi.org/10.1016/1359-6462(95)00485-8
10.1016/1359-6462(95)00479-3,Strain ageing in heavily drawn eutectoid steel wires,P. Watté; J. Van Humbeeck; E. Aernoudt; I. Lefever,1996,1,34,1,89-95,,journal-article,,https://doi.org/10.1016/1359-6462(95)00479-3
10.1016/1359-6462(95)00493-9,Precipitation of the stable phases in Cu-Al-Ni shape memory alloys,V. Recarte; I. Hurtado; J. Herreros; M.L. Nó; J.San Juan,1996,1,34,2,255-260,,journal-article,,https://doi.org/10.1016/1359-6462(95)00493-9
10.1016/1359-6462(95)00501-3,Time dependent strain rate response on applied stress reductions in creep of a Cu-16Al solid solution alloy,V. Šustek; M. Pahutová; J. Èadek,1996,1,34,2,275-280,,journal-article,,https://doi.org/10.1016/1359-6462(95)00501-3
10.1016/1359-6462(95)00499-8,Stress distribution in a transversely loaded cross-shaped single fiber SCS-6/Ti-6Al-4V composite,S.G. Warrier; D.B. Gundel; B.S. Majumdar; D.B. Miracle,1996,1,34,2,293-299,,journal-article,,https://doi.org/10.1016/1359-6462(95)00499-8
10.1016/1359-6462(95)00478-5,Thermodynamic analysis of carbide precipitates in a niobium-zirconium-carbon alloy,D.M. Farkas; J.R. Groza; A.K. Mukherjee,1996,1,34,1,103-110,,journal-article,,https://doi.org/10.1016/1359-6462(95)00478-5
10.1016/1359-6462(95)00469-6,Milling of intermetallics and attempts at their ductilisation,D.G. Morris; M.A. Morris,1996,1,34,1,45-51,,journal-article,,https://doi.org/10.1016/1359-6462(95)00469-6
10.1016/1359-6462(95)00515-3,Wear behaviour of TiNi shape memory alloys,D.Y. Li,1996,1,34,2,195-200,,journal-article,,https://doi.org/10.1016/1359-6462(95)00515-3
10.1016/1359-6462(95)00517-x,Nature of slip during knoop indentation on “100” surface of NiAl,F. Ebrahimi; A. Gomez; T.G. Hicks,1996,1,34,2,337-342,,journal-article,,https://doi.org/10.1016/1359-6462(95)00517-x
10.1016/1359-6462(95)00488-2,Mechanical fatigue of Cu-based shape memory alloy after different heat treatment,L. Lu; M.O. Lai; A.S. Lim,1996,1,34,1,157-162,,journal-article,,https://doi.org/10.1016/1359-6462(95)00488-2
10.1016/1359-6462(95)00486-6,As-quenched microstructure of a Cu-24.8Mn-30.0Al alloy,K.C. Chu; S.C. Jeng; T.F. Liu,1996,1,34,1,83-87,,journal-article,,https://doi.org/10.1016/1359-6462(95)00486-6
10.1016/1359-6462(95)00512-9,The application of pettifor structure maps to ternary additions in Nb3Al-based alloys,L.S. Smith; D.K. Tappin; M. Aindow,1996,1,34,2,227-234,,journal-article,,https://doi.org/10.1016/1359-6462(95)00512-9
10.1016/1359-6462(95)00505-6,Fatigue crack propagation in Al-Li 8090 alloy at room (300K) and cryogenic (77K) temperatures,Ki Jong Park; Chong Soo Lee,1996,1,34,2,215-220,,journal-article,,https://doi.org/10.1016/1359-6462(95)00505-6
10.1016/1359-6462(95)00490-4,Identification of orthorhombic phase in a high-strength cupronickel,R.J. Grylls; C.D.S. Tuck; M.H. Loretto,1996,1,34,1,121-126,,journal-article,,https://doi.org/10.1016/1359-6462(95)00490-4
10.1016/1359-6462(95)00498-x,The two-way memory effect by the pre-strain training method in a 50Ti40Ni10Cu (at.%) alloy,G. Airoldi; T. Ranucci; G. Riva; A. Sciacca,1996,1,34,2,287-292,,journal-article,,https://doi.org/10.1016/1359-6462(95)00498-x
10.1016/1359-6462(95)00497-1,Mechanical behavior of carbon steels during continuous casting,Kyung-hyun Kim; Kyu Hwan Oh; Dong Nyung Lee,1996,1,34,2,301-307,,journal-article,,https://doi.org/10.1016/1359-6462(95)00497-1
10.1016/1359-6462(95)00470-x,Grain growth and secondary recrystallization in mechanically alloyed NiAl,S.C. Ur; P. Nash; G.T. Higgins,1996,1,34,1,53-59,,journal-article,,https://doi.org/10.1016/1359-6462(95)00470-x
10.1016/1359-6462(95)00514-5,Determination of vacancy concentration and defect structure in the B2 type NiAl β-phase alloys,M. Kogachi; T. Tanahashi; Y. Shirai; M. Yamaguchi,1996,1,34,2,243-248,,journal-article,,https://doi.org/10.1016/1359-6462(95)00514-5
10.1016/1359-6462(95)00507-2,Investigation of boron distribution in a TiAl-based alloy using particle-tracking,Zhongjie Pu; Kuang-Hsi Wu,1996,1,34,1,169-174,,journal-article,,https://doi.org/10.1016/1359-6462(95)00507-2
10.1016/1359-6462(95)00516-1,Cyclic deformation behavior of a co-axial symmetrical copper bicrystal,Y.M. Hu; Z.G. Wang; G.Y. Li,1996,1,34,2,331-336,,journal-article,,https://doi.org/10.1016/1359-6462(95)00516-1
10.1016/1359-6462(95)00495-5,On the role of chromium in minimizing room temperature hydrogen embrittlement in iron aluminides,R. Balasubramaniam,1996,1,34,1,127-133,,journal-article,,https://doi.org/10.1016/1359-6462(95)00495-5
10.1016/1359-6462(95)00494-7,Age hardening phenomena and microstructure of rapidly solidified Al-Ti-Si and Al-Cr-Y alloys,Bong-Sun You; Won-Wook Park,1996,1,34,2,201-205,,journal-article,,https://doi.org/10.1016/1359-6462(95)00494-7
10.1016/1359-6462(95)00510-2,Change of phase morpholigies during creep of CMSX-4 at 1253K,Z. Peng; U. Glatzel; T. Link; M. Feller-Kniepmeier,1996,1,34,2,221-226,,journal-article,,https://doi.org/10.1016/1359-6462(95)00510-2
10.1016/1359-6462(95)00489-0,Microstructure and bonding behavior of a new Hf-bearing interlayer alloy for single crystal nickel-base superalloy,Ruan Zhongci; Wang Shuncai; Zheng Yunrong,1996,1,34,1,163-168,,journal-article,,https://doi.org/10.1016/1359-6462(95)00489-0
10.1016/1359-6462(95)00483-1,Time-dependent nature of the athermal martensitic transformations in FeNi alloys,Tomoyuki Kakeshita; Takashi Fukuda; Toshio Saburi,1996,1,34,1,147-150,,journal-article,,https://doi.org/10.1016/1359-6462(95)00483-1
10.1016/1359-6462(95)00518-8,The effect of impurity on the deformation and fracture behavior in vanadium-20 wt.% titanium alloys,D.Y. Lyu; T.E. Bloomer; Ö. Ünal; J. Kameda,1996,1,34,2,317-323,,journal-article,,https://doi.org/10.1016/1359-6462(95)00518-8
10.1016/1359-6462(95)00513-7,The γ → α phase transformation in γ-based TiAl alloy,T. Kumagai; E. Abe; T. Kimura; M. Nakamura,1996,1,34,2,235-242,,journal-article,,https://doi.org/10.1016/1359-6462(95)00513-7
10.1016/1359-6462(95)00508-0,Microstructure investigation in B2-phased Ni-25Al-40Fe intermetallic compound,Chun-Huei Tsau; Jason Shian-Ching Jang; Jin-Wei Yeh,1996,1,34,2,325-330,,journal-article,,https://doi.org/10.1016/1359-6462(95)00508-0
10.1016/1359-6462(95)00492-0,Partition of tungsten in the matrix phase for liquid phase sintered 93%W-4.9%Ni-2.1%Fe,Y.H. Chiou; Y.S. Zu; S.T. Lin,1996,1,34,1,135-140,,journal-article,,https://doi.org/10.1016/1359-6462(95)00492-0
10.1016/1359-6462(95)00522-6,Development of coarse grain structures in a powder metallurgy nickel base superalloy N18,M. Soucail; M. Marty; H. Octor,1996,2,34,4,519-525,,journal-article,,https://doi.org/10.1016/1359-6462(95)00522-6
10.1016/s0956-716x(95)00538-7,Strength and toughness of semi-solid processed hypereutectic AlSi alloys,J.Valer Goñi; J.M. Rodriguez-Ibabe; J.J. Urcola,1996,2,34,3,483-489,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00538-7
10.1016/s0956-716x(95)00523-x,Effect of dispersed pores on fracture toughness of HAp / PSZ composites,Yoko Yamada; Ryuzo Watanabe,1996,2,34,3,387-393,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00523-x
10.1016/1359-6462(95)00554-4,γ′ Precipitate splitting in Nickel-based superalloys: A 3-D finite element analysis,A. Hazotte; T. Grosdidier; S. Denis,1996,2,34,4,601-608,,journal-article,,https://doi.org/10.1016/1359-6462(95)00554-4
10.1016/1359-6462(95)00491-2,Superabundant vacancies and enhanced diffusion in Pd-Rh alloys under high hydrogen pressures,K. Watanabe; N. Ōkuma; Y. Fukai; Y. Sakamoto; Y. Hayashi,1996,2,34,4,551-557,,journal-article,,https://doi.org/10.1016/1359-6462(95)00491-2
10.1016/1359-6462(95)00565-x,Modelling of cyclic stress-strain behavior under thermomechanical fatigue conditions — A new approach based upon a multi-component model,H.J. Maier; H.-J. Christ,1996,2,34,4,609-615,,journal-article,,https://doi.org/10.1016/1359-6462(95)00565-x
10.1016/1359-6462(95)00535-8,Lanthanum aluminide (LaAl2)- dispersoid in aluminum matrix,U.T.S. Pillai; M. Ravi; H.K. Bhat; S.G.K. Pillai; B.C. Pai; T. Ramachandran; A.D. Damodaran,1996,2,34,4,595-600,,journal-article,,https://doi.org/10.1016/1359-6462(95)00535-8
10.1016/s0956-716x(95)00487-g,A study on the precipitates in T4 treated Al-Mg alloys,W.D. Fei; S.B. Kang,1996,2,34,3,357-362,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00487-g
10.1016/1359-6462(95)00591-9,Attempt to predict hydrogen solubility limits in liquid multicomponent aluminum alloys,Prince N. Anyalebechi,1996,2,34,4,513-517,,journal-article,,https://doi.org/10.1016/1359-6462(95)00591-9
10.1016/s0956-716x(95)00541-3,Isothermal superplastic boronizing of high carbon and low alloy steels,C.-H. Xu; J.-K. Xi; W. Gao,1996,2,34,3,455-461,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00541-3
10.1016/1359-6462(95)00551-x,Tem characterization of diffusion bonding of superplastic 8090 Al-Li alloy,A. Ureña; J.M.Gómez de Salazar; J. Quiñones; J.J. Martín,1996,2,34,4,617-623,,journal-article,,https://doi.org/10.1016/1359-6462(95)00551-x
10.1016/1359-6462(95)00562-5,Effect of creep stress on microstructure of a Ni-Cr-W-Al-Ti superalloy,Jung-Man Doh; Kyung-Keun Yoo; Hong-Ku Baik; Ju Choi; Sung-Kang Hur,1996,2,34,4,537-542,,journal-article,,https://doi.org/10.1016/1359-6462(95)00562-5
10.1016/1359-6462(95)00566-8,Effects of temperature and environment interactions on fatigue crack propagation in a Ti alloy,S. Lesterlin; C. Sarrazin-Baudoux; J. Petit,1996,2,34,4,651-657,,journal-article,,https://doi.org/10.1016/1359-6462(95)00566-8
10.1016/1359-6462(95)00570-6,Microstructural aspects of precipitation and martensitic transformation in a Ti-rich Ni-Ti alloy,H.F. López; A. Salinas-Rodríguez; J.L. Rodríguez-Galicia,1996,2,34,4,659-664,,journal-article,,https://doi.org/10.1016/1359-6462(95)00570-6
10.1016/s0956-716x(95)00542-4,Influence of extrusion temperature on the aging behavior of 6061Al-15vol%SiCw composites,A. Borrego; J. Ibáñez; V. López; M. Lieblich; G. González-Doncel,1996,2,34,3,471-478,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00542-4
10.1016/s0956-716x(95)00548-a,Synergisms of grain boundary and γ′-particle strengthening in nickel-base superalloys,Frank Wallow; Eckhard Nembach,1996,2,34,3,499-505,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00548-a
10.1016/1359-6462(95)00555-2,Hypercooling of an organic alloy melt,A. Ludwig,1996,2,34,4,579-584,,journal-article,,https://doi.org/10.1016/1359-6462(95)00555-2
10.1016/s0956-716x(95)00536-5,Phase transformation between multiply-twined crystal aggregates and decagonal quasicrystal in an Al-Pd-Mn alloy,D.p. Yu; X.L. Ma; Z. Zhang,1996,2,34,3,463-469,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00536-5
10.1016/s0956-716x(95)00544-6,The dynamics of dislocation dipoles during single glide,Peter Hähner,1996,2,34,3,435-441,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00544-6
10.1016/s0956-716x(95)00549-b,An investigation of martensitic transformation in an Fe-30Mn-6Si shape memory alloy,H.C. Lin; K.M. Lin,1996,2,34,3,343-347,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00549-b
10.1016/s0956-716x(95)00529-5,Effect of thermal expansion coefficients on the martensitic transformation in a steel matrix composite,E. Pagounis; E. Haimi; J. Pietikäinen; M. Talvitie; S. Vahvaselkä; V.K. Lindroos,1996,2,34,3,407-413,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00529-5
10.1016/1359-6462(95)00547-1,Finite element analysis of the mechanical behavior of two-phase single-crystal superalloys,D. Nouailhas; G. Cailletaud,1996,2,34,4,565-571,,journal-article,,https://doi.org/10.1016/1359-6462(95)00547-1
10.1016/1359-6462(95)00592-7,Hydrogen-induced lattice migration in Pd-Pt alloys,H. Noh; J.D. Clewley; Ted B. Flanagan,1996,2,34,4,665-668,,journal-article,,https://doi.org/10.1016/1359-6462(95)00592-7
10.1016/1359-6462(95)00564-1,Effect of delaminations on improvement of notch toughness at low temperatures,W. Zhou; N.L. Loh,1996,2,34,4,633-639,,journal-article,,https://doi.org/10.1016/1359-6462(95)00564-1
10.1016/1359-6462(95)00558-7,Effect of nitrogen on the size and distribution of ain precipitates in 3% silicon steel,C.H. Han; S.J. Kwon,1996,2,34,4,543-549,,journal-article,,https://doi.org/10.1016/1359-6462(95)00558-7
10.1016/s0956-716x(95)00521-v,Determination of titanium solubility in alpha-aluminum during high energy milling,G.H. Kim; H.S. Kim; Dong-Wha Kum,1996,2,34,3,421-428,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00521-v
10.1016/s0956-716x(95)00527-3,Effect of alloying elements in the brazing sheet on the bonding strength between Al2O3 and aluminum,M. Kobashi; T. Ninomiya; N. Kanetake; T. Choh,1996,2,34,3,415-420,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00527-3
10.1016/s0956-716x(95)00550-f,Stem analysis of the local chemical composition in the nickel-based superalloy CMSX-2 after creep at high temperature,J.-Y. Buffiere; M.-C. Cheynet; M. Ignat,1996,2,34,3,349-356,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00550-f
10.1016/s0956-716x(95)00528-4,Single-phase interdiffusion in intermetallic compound CoTi,Wolfgang Sprengel; Takashi Horikoshi; Hideo Nakajima,1996,2,34,3,449-453,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00528-4
10.1016/1359-6462(95)00560-9,Energetics of point defects in γ-TiAl,S. Raju; E. Mohandas; V.S. Raghunathan,1996,2,34,4,585-593,,journal-article,,https://doi.org/10.1016/1359-6462(95)00560-9
10.1016/s0956-716x(95)00531-y,Shape memory effect in cryogenic Cu-Al-Mn alloys,G. Zak; A.C. Kneissl; G. Zatulskij,1996,2,34,3,363-367,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00531-y
10.1016/s0956-716x(95)00526-2,Surface relief effect and atomic site correspondence in the grain boundary α precipitation in a β Ti-Cr alloy,T. Furuhara; T. Ogawa; T. Maki,1996,2,34,3,381-386,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00526-2
10.1016/s0956-716x(95)00520-6,Modelling of fracture process in annealed sheet of AISI 202 stainless steel,A.N. Kumar,1996,2,34,3,369-373,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00520-6
10.1016/s0956-716x(95)00532-z,Tracer diffusion of 48V along high-diffusivity paths in Fe-Cr ferritic alloys,J. Čermák; J. Růižičková; A. Pokorná,1996,2,34,3,429-433,,journal-article,,https://doi.org/10.1016/s0956-716x(95)00532-z
10.1016/1359-6462(95)00568-4,Microstructural studies on rapidly solidified alloy 600,G.K. Dey; D. Srivastava; M. Sundararaman; P. Mukhopadhyay,1996,2,34,4,625-631,,journal-article,,https://doi.org/10.1016/1359-6462(95)00568-4
10.1016/1359-6462(95)00524-2,Micro-hardness of annealed and work-hardened copper polycrystals,W.J. Poole; M.F. Ashby; N.A. Fleck,1996,2,34,4,559-564,,journal-article,,https://doi.org/10.1016/1359-6462(95)00524-2
10.1016/1359-6462(95)00582-x,On the nature of “raised ferrite” in a low-carbon microalloyed steel,E.V. Pereloma; J.D. Boyd,1996,3,34,5,703-706,,journal-article,,https://doi.org/10.1016/1359-6462(95)00582-x
10.1016/1359-6462(95)00593-5,&lt;102&gt; Oriented dislocations with &lt;001&gt; burgers vector in NiAl single crystals,X.K. Meng; A.H.W. Ngan; Z.G. Liu,1996,3,34,6,883-887,,journal-article,,https://doi.org/10.1016/1359-6462(95)00593-5
10.1016/1359-6462(95)00598-6,The coarsening of θ precipitates in an Al-4WT% Cu alloy as a result of frictional heating,C. Perrin; W.M. Rainforth,1996,3,34,6,877-881,,journal-article,,https://doi.org/10.1016/1359-6462(95)00598-6
10.1016/1359-6462(95)00604-4,Superplasticity and hot rolling of two-phase intermetallic alloy based on TiAl,R. Imayev; M. Shagiev; G. Salishchev; V. Imayev; V. Valitov,1996,3,34,6,985-991,,journal-article,,https://doi.org/10.1016/1359-6462(95)00604-4
10.1016/1359-6462(95)00594-3,Effect of quenched-in vacancies on the martensitic transformation,Y. Murakami; Y. Nakajima; K. Otsuka,1996,3,34,6,955-962,,journal-article,,https://doi.org/10.1016/1359-6462(95)00594-3
10.1016/1359-6462(95)00615-x,Communication on mechanism of grain refinement in aluminum,Geoffrey K. Sigworth,1996,3,34,6,919-922,,journal-article,,https://doi.org/10.1016/1359-6462(95)00615-x
10.1016/1359-6462(95)00573-0,Random disclination ensembles in ultrafine-grained materials produced by severe plastic deformation,A.A. Nazarov; A.E. Romanov; R.Z. Valiev,1996,3,34,5,729-734,,journal-article,,https://doi.org/10.1016/1359-6462(95)00573-0
10.1016/1359-6462(95)00571-4,Fatigue crack initiation and propagation in [210] oriented copper single crystals in vacuum and in air,A. Vinogradov; S. Hashimoto; S. Miura,1996,3,34,5,775-779,,journal-article,,https://doi.org/10.1016/1359-6462(95)00571-4
10.1016/1359-6462(95)00608-7,Energy and structure of interfaces in polysynthetically twinned TiAl,Lei Lu; R. Siegl; A. Girshick; D.P. Pope; V. Vitek,1996,3,34,6,971-976,,journal-article,,https://doi.org/10.1016/1359-6462(95)00608-7
10.1016/1359-6462(95)00552-8,Identification of a new phase formed during the oxidation of γ-tttanium aluminum,Y.F. Cheng; F. Dettenwanger; J. Mayer; E. Schumann; M. Rühle,1996,3,34,5,707-711,,journal-article,,https://doi.org/10.1016/1359-6462(95)00552-8
10.1016/1359-6462(95)00574-9,Anomalous high temperature strengthening in concentrated α titanium-aluminum alloys,J. Koike; H. Oikawa,1996,3,34,5,797-801,,journal-article,,https://doi.org/10.1016/1359-6462(95)00574-9
10.1016/1359-6462(95)00553-6,Read-shockley dislocation core structure investigation of a σ = 7 ([0001] 21.8 °) grain boundary in H.C.P metals,Y.C. Wang; D.X. Li; H.Q. Ye,1996,3,34,5,735-739,,journal-article,,https://doi.org/10.1016/1359-6462(95)00553-6
10.1016/1359-6462(95)00589-7,Influence of nanometric oxide dispersion on creep resistance of ODS FeAl prepared from prealloyed powders,K. Wolski; F. Thévenot; J. Le Coze,1996,3,34,5,815-823,,journal-article,,https://doi.org/10.1016/1359-6462(95)00589-7
10.1016/1359-6462(95)00610-9,Ductile-phase toughening and fatigue crack growth in Nb3Al base alloys,R. Gnanamoorthy; S. Hanada; K. Kamata,1996,3,34,6,999-1003,,journal-article,,https://doi.org/10.1016/1359-6462(95)00610-9
10.1016/1359-6462(95)00575-7,Modeling the effect of recovery on the room temperature fracture strength of W-0.01% K (non-sag) wire,J. Warren; A.D. Jackson,1996,3,34,5,787-795,,journal-article,,https://doi.org/10.1016/1359-6462(95)00575-7
10.1016/1359-6462(95)00605-2,Improvement of shape memory effect in an Fe-Mn-Si-Cr-Ni alloy,L.J. Rong; Y.Y. Li; C.X. Shi,1996,3,34,6,993-998,,journal-article,,https://doi.org/10.1016/1359-6462(95)00605-2
10.1016/1359-6462(95)00576-5,Comment on “influence of austenite grain size on γ → ε martensitic transformation temperature in Fe-Mn-Si-Cr alloys”,B.H. Jiang; Xuan Qi; Weiming Zhou; T.Y. Hsu(Xu Zuyao),1996,3,34,5,771-773,,journal-article,,https://doi.org/10.1016/1359-6462(95)00576-5
10.1016/1359-6462(95)00579-x,Thermal cycle simulation of a Ni-base superalloy,N.E. Glover; C.L. Davis,1996,3,34,5,675-684,,journal-article,,https://doi.org/10.1016/1359-6462(95)00579-x
10.1016/1359-6462(95)00603-6,The corrosion behaviors and mechanism of 1420 Al-Li alloy,Cui Yusheng; Zhu Ziyong; Liu Sue; Ke Wei; Zhang Yun; Zhang Wanming,1996,3,34,5,781-786,,journal-article,,https://doi.org/10.1016/1359-6462(95)00603-6
10.1016/1359-6462(95)00590-0,The influence of C and Si on the flow behavior of NiAl single crystals,M.L. Weaver; R.D. Noebe; M.J. Kaufman,1996,3,34,6,941-948,,journal-article,,https://doi.org/10.1016/1359-6462(95)00590-0
10.1016/1359-6462(95)00614-1,Characterization of internal oxidation and permeability of oxygen in Pd/Al alloys using hydrogen isotherms,H. Noh; Ted B. Flanagan; R. Balasubramaniam; J.A. Eastman,1996,3,34,6,863-868,,journal-article,,https://doi.org/10.1016/1359-6462(95)00614-1
10.1016/1359-6462(95)00569-2,"Direct measurement of carbon solubility in the intermetallic (Fe,Cr)2(Mo,W) Laves phase using atom-probe field-ion microscopy",L.M. Lundin,1996,3,34,5,741-747,,journal-article,,https://doi.org/10.1016/1359-6462(95)00569-2
10.1016/1359-6462(95)00607-9,The effect of carbon content on the hall-petch parameter in the cold drawn hypereutectoid steels,Hae-Chang Choi; Kyung-Tae Park,1996,3,34,6,857-862,,journal-article,,https://doi.org/10.1016/1359-6462(95)00607-9
10.1016/1359-6462(95)00596-x,"Comment on “the effects of preferential sputtering phenomenon on SSRT test of AISI304 stainless steel” by W.J. Liu, C.H. Tsai &amp; J.J Kai",J.M. Cookson; G.S. Was; T.R. Allen; M. Atzmon; R.D. Carter; D.L. Damcott; J. Gan,1996,3,34,5,839-840,,journal-article,,https://doi.org/10.1016/1359-6462(95)00596-x
10.1016/1359-6462(95)00617-6,Diffusion of iron in β Ti-Fe alloys,H. Nakajima; S. Ohshida; K. Nonaka; Y. Yoshida; F.E. Fujita,1996,3,34,6,949-953,,journal-article,,https://doi.org/10.1016/1359-6462(95)00617-6
10.1016/1359-6462(95)00611-7,Minimum strain rate and primary transient creep analysis of a fine structure orthorhombic titanium aluminide,R.W. Hayes,1996,3,34,6,1005-1012,,journal-article,,https://doi.org/10.1016/1359-6462(95)00611-7
10.1016/1359-6462(95)00595-1,The transient creep of vapor deposited Ti-6Al-4V,J. Warren; H.N.G. Wadley,1996,3,34,6,897-902,,journal-article,,https://doi.org/10.1016/1359-6462(95)00595-1
10.1016/1359-6462(95)00587-0,Fracture toughness of nanocrystalline ZrO2-3mol% Y2O3 determined by vickers indentation,B.A. Cottom; M.J. Mayo,1996,3,34,5,809-814,,journal-article,,https://doi.org/10.1016/1359-6462(95)00587-0
10.1016/1359-6462(95)00580-3,Hydrogen-induced equilibrium vacancies in FCC iron-base alloys,V.G. Gavriljuk; V.N. Bugaev; Yu.N. Petrov; A.V. Tarasenko; B.Z. Yanchitski,1996,3,34,6,903-907,,journal-article,,https://doi.org/10.1016/1359-6462(95)00580-3
10.1016/1359-6462(95)00543-9,Erratum: Internal stresses in dislocation wall structures,R. Sedláček,1996,3,34,6,1013,,journal-article,,https://doi.org/10.1016/1359-6462(95)00543-9
10.1016/1359-6462(95)00609-5,Portevin—Le Châtelier instabilities and stoichiometric effects in B2 titanium aluminides,F. Popille; L.P. Kubin; J. Douin; S. Naka,1996,3,34,6,977-984,,journal-article,,https://doi.org/10.1016/1359-6462(95)00609-5
10.1016/1359-6462(95)00670-2,"Strain-ageing, strain-rate sensitivity, and flow stress variations at intermediate temperatures in a two-phase Ti-Al alloy",M.A. Morris; T. Lipe; D.G. Morris,1996,4,34,8,1337-1343,,journal-article,,https://doi.org/10.1016/1359-6462(95)00670-2
10.1016/1359-6462(95)00650-8,The role of a threshold stress in the superplastic deformation of fine-grained yttria-stabilized zirconia polycrystals,Alfonso Bravo-León; Manuel Jiménez-Melendo; Arturo Domínguez-Rodríguez; Atul H. Chokshi,1996,4,34,7,1155-1160,,journal-article,,https://doi.org/10.1016/1359-6462(95)00650-8
10.1016/1359-6462(95)00647-8,Dynamic internal friction of mono-crystalline aluminum during constant rate deformation at high temperatures,H. Zhou; Q.P. Kong,1996,4,34,7,1171-1177,,journal-article,,https://doi.org/10.1016/1359-6462(95)00647-8
10.1016/1359-6462(95)00628-1,"Preferential cleavage planes in biaxially stressed, vickers-indented NiAl monocrystals",Ha DeMarco; Alan J. Ardell,1996,4,34,7,1107-1113,,journal-article,,https://doi.org/10.1016/1359-6462(95)00628-1
10.1016/1359-6462(95)00632-x,Microstructural characterization of high strength and high conductivity nanocomposite wires,F. Dupouy; E. Snoeck; M.J. Casanove; C. Roucau; J.P. Peyrade; S. Askenazy,1996,4,34,7,1067-1073,,journal-article,,https://doi.org/10.1016/1359-6462(95)00632-x
10.1016/1359-6462(95)00671-0,Mechanical properties of near-γ titanium aluminides reinforced with high volume percentages of TiB2,M.L. Van Meter; S.L. Kampe; L. Christodoulou,1996,4,34,8,1251-1256,,journal-article,,https://doi.org/10.1016/1359-6462(95)00671-0
10.1016/1359-6462(95)00672-9,Effect of sample size on ductility in electromagnetic ring expansion,Amit A. Tamhane; Marina M. Altynova; Glenn S. Daehn,1996,4,34,8,1345-1350,,journal-article,,https://doi.org/10.1016/1359-6462(95)00672-9
10.1016/1359-6462(95)00630-3,Precipitation during infiltration of A201 aluminum alloy into Al-Fe-V-Si preform,Chih-Chao Yang; Yen-Cheng Chen; Edward Chang,1996,4,34,7,1059-1065,,journal-article,,https://doi.org/10.1016/1359-6462(95)00630-3
10.1016/1359-6462(95)00640-0,Modification and verification of the “twinning shear” method according to phenomenological crystallographic theory of martensitic transformation,Song Xiaoyan; Gu Nanju; Yin Fuxing,1996,4,34,8,1267-1271,,journal-article,,https://doi.org/10.1016/1359-6462(95)00640-0
10.1016/1359-6462(95)00653-2,Growth kinetics of ϵ phase plates in the ζ phase of a Ag-20.51 at% Sn alloy,Waldir Gárlipp; Mario Cilense; Luis Carlos Teixeira do Prado,1996,4,34,8,1237-1242,,journal-article,,https://doi.org/10.1016/1359-6462(95)00653-2
10.1016/1359-6462(95)00636-2,Concentration profiles and the rafting mechanism of Ni base superalloys in the initial stage of high temperature creep tests,Masakazu Saito; Takashi Aoyama; Kishio Hidaka; Hideki Tamaki; Tetsuya Ohashi; Shigeyoshi Nakamura; Takaya Suzuki,1996,4,34,8,1189-1194,,journal-article,,https://doi.org/10.1016/1359-6462(95)00636-2
10.1016/1359-6462(95)00645-1,Orientation dependence of fracture behavior of Ti3Al single crystals with D019 structure,Y. Umakoshi; T. Nakano; B. Ogawa,1996,4,34,7,1161-1169,,journal-article,,https://doi.org/10.1016/1359-6462(95)00645-1
10.1016/1359-6462(95)00634-6,The microstructural evolution during superplastic deformation in FeAl intermetallic compound,Yi Liu; Dingqiang Li; Dongliang Lin(T.L. Lin); Shipu Chen,1996,4,34,7,1095-1100,,journal-article,,https://doi.org/10.1016/1359-6462(95)00634-6
